system,id,bucket,noise_class,snr_in,clipped,ref_dropout,impulse_peak_db,fault,speech_source,snr_out,si_sdr,stoi,pesq_wb,dnsmos_sig,dnsmos_bak,dnsmos_ovrl,recovery_s,asr_text
ckpt:runs/r7_e256_wr64/best.pt,0000,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_23796048,10.13835334777832,9.80905532836914,0.9229217967302583,1.6957374811172485,3.194000339797126,2.9133509165146374,2.4130724753122683,nan,
ckpt:runs/r7_e256_wr64/best.pt,0001,changing_-10,changing,-10.0,False,False,,,ls:87-121553-0085,10.951141357421875,10.594019889831543,0.8824951416024638,1.961835265159607,3.180276554222867,3.81473462298879,2.828127557777151,nan,
ckpt:runs/r7_e256_wr64/best.pt,0002,changing_-10,changing,-10.0,False,False,,,ls:4051-10927-0023,12.49287223815918,12.28577995300293,0.8939673887278508,1.8930621147155762,2.8535460980307175,3.7476040260239243,2.5309189467729665,nan,
ckpt:runs/r7_e256_wr64/best.pt,0003,changing_-10,changing,-10.0,True,False,,,ls:328-129766-0003,5.45686674118042,4.04133939743042,0.8362254037463586,1.296884536743164,2.7215358443907895,3.2617933744296534,2.2356174857351845,nan,
ckpt:runs/r7_e256_wr64/best.pt,0004,changing_-10,changing,-10.0,False,False,,,ls:1926-147979-0020,7.56325626373291,6.727370262145996,0.8470132719124591,1.6334179639816284,2.2583069193060257,3.461671412862781,1.9825008828713253,nan,
ckpt:runs/r7_e256_wr64/best.pt,0005,changing_-10,changing,-10.0,True,False,,,ls:2007-132570-0045,11.39915657043457,11.464958190917969,0.8837928913914481,2.3077611923217773,2.7856273506673093,3.779461422653312,2.4870975086004274,nan,
ckpt:runs/r7_e256_wr64/best.pt,0006,changing_-10,changing,-10.0,False,False,,,ls:4830-25904-0015,8.918696403503418,8.356289863586426,0.8401282961176194,1.9527814388275146,2.0652613706224017,3.1834099687313087,1.804406732209538,nan,
ckpt:runs/r7_e256_wr64/best.pt,0007,changing_-10,changing,-10.0,False,False,,,ls:6147-34607-0019,15.532702445983887,15.967849731445312,0.895436956159218,2.9346659183502197,3.0694818809975617,3.939723692633976,2.7997946152387105,nan,
ckpt:runs/r7_e256_wr64/best.pt,0008,changing_-10,changing,-10.0,False,False,,,ls:1081-125237-0089,4.878424644470215,3.1734471321105957,0.7942906948130377,1.453203558921814,1.9859696926503516,3.215076698038997,1.7127300430026025,nan,
ckpt:runs/r7_e256_wr64/best.pt,0009,changing_-10,changing,-10.0,False,True,,,cvhi:common_voice_hi_27749161,10.51936149597168,10.434651374816895,0.9282243768239999,2.1807637214660645,2.626453385121758,3.870399787939342,2.301851309482384,nan,
ckpt:runs/r7_e256_wr64/best.pt,0010,changing_-10,changing,-10.0,False,True,,,ls:6272-70191-0025,8.059198379516602,7.559834003448486,0.9065992787794825,1.751469373703003,2.497637392885435,3.6026379870162546,2.1940929024129545,nan,
ckpt:runs/r7_e256_wr64/best.pt,0011,changing_-10,changing,-10.0,False,False,,,ls:7447-91186-0013,4.844567775726318,3.1736388206481934,0.8874762343417917,1.4033701419830322,2.5196613461926867,3.8519527189199465,2.274575424386239,nan,
ckpt:runs/r7_e256_wr64/best.pt,0012,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_24359457,12.54075813293457,12.325136184692383,0.9017745106428273,2.1205034255981445,2.765766345789159,3.9718287432853483,2.5417107354714967,nan,
ckpt:runs/r7_e256_wr64/best.pt,0013,changing_-10,changing,-10.0,False,False,,,ls:4830-25904-0029,7.090404033660889,6.264659881591797,0.8154883006591979,1.4092953205108643,2.411726644970699,3.5079480646597045,2.090207510233617,nan,
