system,id,bucket,noise_class,snr_in,clipped,ref_dropout,impulse_peak_db,fault,speech_source,snr_out,si_sdr,stoi,pesq_wb,dnsmos_sig,dnsmos_bak,dnsmos_ovrl,recovery_s,asr_text
ckpt:runs/r6_ctl64/best.pt,0000,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_23796048,8.831744194030762,8.327486038208008,0.8795321727021492,1.3663443326950073,3.2131378401598725,3.538855103849272,2.719236118552287,nan,
ckpt:runs/r6_ctl64/best.pt,0001,changing_-10,changing,-10.0,False,False,,,ls:87-121553-0085,8.453128814697266,7.850165843963623,0.8608489052659226,1.3749945163726807,3.220742413389249,3.491728922764653,2.7417751054117505,nan,
ckpt:runs/r6_ctl64/best.pt,0002,changing_-10,changing,-10.0,False,False,,,ls:4051-10927-0023,11.386018753051758,11.09830379486084,0.8746130069155995,1.700419306755066,2.807198532604319,3.658004200982001,2.473575874610215,nan,
ckpt:runs/r6_ctl64/best.pt,0003,changing_-10,changing,-10.0,True,False,,,ls:328-129766-0003,4.283055782318115,2.2788593769073486,0.8078279522446455,1.2240703105926514,2.468244403876251,2.8845203194922178,1.9557290456587544,nan,
ckpt:runs/r6_ctl64/best.pt,0004,changing_-10,changing,-10.0,False,False,,,ls:1926-147979-0020,6.143264293670654,4.941787242889404,0.7848437924849747,1.3691401481628418,2.1946718629527044,3.422696077317713,1.9446578212160899,nan,
ckpt:runs/r6_ctl64/best.pt,0005,changing_-10,changing,-10.0,True,False,,,ls:2007-132570-0045,10.589728355407715,10.450997352600098,0.8547678182825942,2.0421736240386963,2.9265179224378106,3.8922330889288075,2.684009854959999,nan,
ckpt:runs/r6_ctl64/best.pt,0006,changing_-10,changing,-10.0,False,False,,,ls:4830-25904-0015,8.206171989440918,7.504527568817139,0.8183091828189737,1.7744438648223877,2.2730726091725892,3.0230304604397937,1.9051278337601851,nan,
ckpt:runs/r6_ctl64/best.pt,0007,changing_-10,changing,-10.0,False,False,,,ls:6147-34607-0019,14.158720970153809,14.286649703979492,0.8657958991691855,2.432007074356079,3.065517313447597,3.8173393649221588,2.743145572182807,nan,
ckpt:runs/r6_ctl64/best.pt,0008,changing_-10,changing,-10.0,False,False,,,ls:1081-125237-0089,4.390350341796875,2.436730146408081,0.7679690918396226,1.415112853050232,1.647409315429475,3.107964011603304,1.4598224652904683,nan,
ckpt:runs/r6_ctl64/best.pt,0009,changing_-10,changing,-10.0,False,True,,,cvhi:common_voice_hi_27749161,9.239704132080078,8.894599914550781,0.9062019585528501,1.8920247554779053,2.261273573540729,3.4129789165969147,1.858042919452245,nan,
