system,id,bucket,noise_class,snr_in,clipped,ref_dropout,impulse_peak_db,fault,speech_source,snr_out,si_sdr,stoi,pesq_wb,dnsmos_sig,dnsmos_bak,dnsmos_ovrl,recovery_s,asr_text
cascade:runs/r6_e128_refiner/best.pt,0000,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_23796048,11.943737030029297,11.807475090026855,0.9252822260291086,1.7106845378875732,3.2091269101107147,2.821764969043161,2.3818906710098724,nan,
cascade:runs/r6_e128_refiner/best.pt,0001,changing_-10,changing,-10.0,False,False,,,ls:87-121553-0085,10.307493209838867,9.892102241516113,0.8720459870003726,1.5183521509170532,3.368266350995778,3.614981978318127,2.9187522447293124,nan,
cascade:runs/r6_e128_refiner/best.pt,0002,changing_-10,changing,-10.0,False,False,,,ls:4051-10927-0023,13.249483108520508,13.070911407470703,0.8978294221745956,1.828529953956604,2.827067436393069,3.589467494238231,2.480547373735406,nan,
cascade:runs/r6_e128_refiner/best.pt,0003,changing_-10,changing,-10.0,True,False,,,ls:328-129766-0003,5.636545181274414,4.351975440979004,0.840513471432311,1.366882085800171,2.9951678178562986,3.51530939970384,2.5596282931822563,nan,
cascade:runs/r6_e128_refiner/best.pt,0004,changing_-10,changing,-10.0,False,False,,,ls:1926-147979-0020,8.662199974060059,8.093097686767578,0.8685577256398292,1.8364882469177246,2.3182153045730467,3.3693469243272456,1.9971666677039044,nan,
cascade:runs/r6_e128_refiner/best.pt,0005,changing_-10,changing,-10.0,True,False,,,ls:2007-132570-0045,11.622854232788086,11.838396072387695,0.9091366292654117,2.6891541481018066,3.1381302803284963,3.92145488864443,2.8630097438219,nan,
cascade:runs/r6_e128_refiner/best.pt,0006,changing_-10,changing,-10.0,False,False,,,ls:4830-25904-0015,9.324466705322266,8.861501693725586,0.8417148375879527,1.9127721786499023,2.292797710309839,3.1044347453671453,1.9455668194416058,nan,
cascade:runs/r6_e128_refiner/best.pt,0007,changing_-10,changing,-10.0,False,False,,,ls:6147-34607-0019,17.28947639465332,17.68838119506836,0.9171478665795165,3.1736855506896973,3.206207457274207,3.9906034986675802,2.944999745819677,nan,
cascade:runs/r6_e128_refiner/best.pt,0008,changing_-10,changing,-10.0,False,False,,,ls:1081-125237-0089,5.115211486816406,3.5271968841552734,0.7845091728530421,1.413838267326355,2.150827412512012,3.2252458896905947,1.833415797078612,nan,
cascade:runs/r6_e128_refiner/best.pt,0009,changing_-10,changing,-10.0,False,True,,,cvhi:common_voice_hi_27749161,11.734633445739746,12.116227149963379,0.9498180884171282,2.263000965118408,2.78969688055228,3.7646010138860175,2.3899437708814357,nan,
cascade:runs/r6_e128_refiner/best.pt,0010,changing_-10,changing,-10.0,False,True,,,ls:6272-70191-0025,7.869072437286377,7.585287094116211,0.9023103452332246,1.5811355113983154,2.6151887599308186,3.6125078638414445,2.2813419607027514,nan,
cascade:runs/r6_e128_refiner/best.pt,0011,changing_-10,changing,-10.0,False,False,,,ls:7447-91186-0013,5.763452053070068,4.454813003540039,0.9166654860101783,1.6827919483184814,3.1636609595173724,4.080914966012657,2.9240216527339054,nan,
cascade:runs/r6_e128_refiner/best.pt,0012,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_24359457,13.822893142700195,13.64120101928711,0.9209261342542324,2.5264029502868652,2.90878565139278,3.90384762292093,2.6487478375237483,nan,
cascade:runs/r6_e128_refiner/best.pt,0013,changing_-10,changing,-10.0,False,False,,,ls:4830-25904-0029,7.796863555908203,7.102778434753418,0.8170656981611133,1.4616155624389648,2.6572474631948753,3.2784118722522053,2.2159329764823985,nan,
cascade:runs/r6_e128_refiner/best.pt,0014,changing_-10,changing,-10.0,False,False,,,ls:1081-125237-0084,5.3899383544921875,4.014725208282471,0.8984466907701028,1.5664069652557373,3.1429429612555357,3.207816537451701,2.598406968775122,nan,
cascade:runs/r6_e128_refiner/best.pt,0015,changing_-10,changing,-10.0,False,False,,,ls:6385-34655-0035,15.516902923583984,15.994224548339844,0.9691621419245657,2.142765760421753,3.2786269017992646,4.010083993532949,2.99814926351956,nan,
cascade:runs/r6_e128_refiner/best.pt,0016,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_24359425,16.51298713684082,16.512710571289062,0.944510421886031,2.1274075508117676,3.3980766747703286,4.018653632935615,3.0868812556346557,nan,
cascade:runs/r6_e128_refiner/best.pt,0017,changing_-10,changing,-10.0,False,False,,,ls:328-129766-0014,4.510181427001953,2.9088621139526367,0.8873283764612252,1.3875735998153687,3.0322036543978834,3.527457686128583,2.569887059637798,nan,
cascade:runs/r6_e128_refiner/best.pt,0018,changing_-10,changing,-10.0,False,False,,,ls:302-123516-0017,10.943313598632812,10.63956356048584,0.9349006033594581,1.8878964185714722,3.320293320262702,3.782027496631196,2.946265165735713,nan,
cascade:runs/r6_e128_refiner/best.pt,0019,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_24359400,9.131678581237793,8.5682954788208,0.8999464286079149,1.4361857175827026,2.3422950212268896,3.6691369349581757,2.097240547068049,nan,
cascade:runs/r6_e128_refiner/best.pt,0020,changing_-10,changing,-10.0,False,False,,,ls:6147-34606-0028,17.72197723388672,18.71307373046875,0.9442407449317858,2.497927665710449,3.2347491037332436,3.913338374627826,2.924303816553869,nan,
