system,id,bucket,noise_class,snr_in,clipped,ref_dropout,impulse_peak_db,fault,speech_source,snr_out,si_sdr,stoi,pesq_wb,dnsmos_sig,dnsmos_bak,dnsmos_ovrl,recovery_s,asr_text
ckpt:runs/r6_demand64/best.pt,0000,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_23796048,8.8984956741333,8.368462562561035,0.882603360134506,1.4382250308990479,3.015261571792417,3.159109071717931,2.4178611660990046,nan,
ckpt:runs/r6_demand64/best.pt,0001,changing_-10,changing,-10.0,False,False,,,ls:87-121553-0085,8.975057601928711,8.394964218139648,0.8610809970400098,1.4410377740859985,3.1278759390081263,3.585713119585616,2.713632486028253,nan,
ckpt:runs/r6_demand64/best.pt,0002,changing_-10,changing,-10.0,False,False,,,ls:4051-10927-0023,11.586036682128906,11.33312702178955,0.8726645483698013,1.6773226261138916,2.617541166712056,3.5046011621357374,2.269284382076458,nan,
ckpt:runs/r6_demand64/best.pt,0003,changing_-10,changing,-10.0,True,False,,,ls:328-129766-0003,4.348769187927246,2.4090306758880615,0.804506396082816,1.2422571182250977,2.598947790622303,3.1874946413671927,2.117725810684642,nan,
ckpt:runs/r6_demand64/best.pt,0004,changing_-10,changing,-10.0,False,False,,,ls:1926-147979-0020,6.015993118286133,4.801074028015137,0.7740922927024617,1.438745379447937,1.9421933591256828,3.614684940065257,1.8165833722414964,nan,
ckpt:runs/r6_demand64/best.pt,0005,changing_-10,changing,-10.0,True,False,,,ls:2007-132570-0045,10.6024169921875,10.514735221862793,0.8584623788214876,2.0522189140319824,2.90978178883843,3.970053904282832,2.6928843579589357,nan,
ckpt:runs/r6_demand64/best.pt,0006,changing_-10,changing,-10.0,False,False,,,ls:4830-25904-0015,8.261380195617676,7.5778303146362305,0.8125820702766993,1.7430534362792969,2.1716757916977167,3.1624277440317194,1.8529343086359198,nan,
ckpt:runs/r6_demand64/best.pt,0007,changing_-10,changing,-10.0,False,False,,,ls:6147-34607-0019,14.288348197937012,14.528488159179688,0.8584506274782326,2.4773590564727783,2.9028769585170595,3.857595702835977,2.6329007461168956,nan,
ckpt:runs/r6_demand64/best.pt,0008,changing_-10,changing,-10.0,False,False,,,ls:1081-125237-0089,4.345946311950684,2.3735365867614746,0.7711271059172655,1.4482734203338623,2.064628146661436,3.1172916212751374,1.742490174393718,nan,
ckpt:runs/r6_demand64/best.pt,0009,changing_-10,changing,-10.0,False,True,,,cvhi:common_voice_hi_27749161,9.025779724121094,8.67815113067627,0.899250287563664,1.886532187461853,2.3769562389223586,3.58421484596972,2.0161377616325393,nan,
