id,bucket,variant,snr_out,stoi,pesq_wb
0026,changing_-10,coh zeroed,13.85149383544922,0.9708477326413972,2.630882740020752
0027,changing_-10,as trained,3.793299436569214,0.7073102500929783,1.132444977760315
0027,changing_-10,n_hat zeroed,3.699570655822754,0.7085120586389562,1.134405493736267
0027,changing_-10,ref zeroed,-2.47767972946167,0.4046020088489269,1.041290044784546
0027,changing_-10,coh zeroed,3.62162709236145,0.6992374336109998,1.1256450414657593
0028,changing_-10,as trained,12.466460227966309,0.8451051887690549,1.6024789810180664
0028,changing_-10,n_hat zeroed,12.271747589111328,0.8382787621257242,1.549217939376831
0028,changing_-10,ref zeroed,0.9811496138572692,0.6743643243309223,1.0671322345733645
0028,changing_-10,coh zeroed,12.537674903869627,0.8437925330712057,1.63527512550354
0029,changing_-10,as trained,5.503925323486328,0.7454786829174935,1.2305858135223389
0029,changing_-10,n_hat zeroed,5.5294189453125,0.7480039999104503,1.234679102897644
0029,changing_-10,ref zeroed,-4.883983612060547,0.5512674791649945,1.1107498407363892
0029,changing_-10,coh zeroed,5.396068572998047,0.7441077663793428,1.22511887550354
0030,changing_-10,as trained,5.818582534790039,0.7703897719267001,1.2794771194458008
0030,changing_-10,n_hat zeroed,5.817539215087891,0.7708373724188505,1.278538465499878
0030,changing_-10,ref zeroed,2.727001905441284,0.627052032427141,1.068699598312378
0030,changing_-10,coh zeroed,5.793666839599609,0.7714333510340274,1.2836039066314695
0031,changing_-10,as trained,3.7522401809692383,0.776021897538896,1.38081157207489
0031,changing_-10,n_hat zeroed,3.71049690246582,0.7743389623985673,1.3067997694015503
0031,changing_-10,ref zeroed,2.671586036682129,0.7164139480480105,1.1821486949920654
0031,changing_-10,coh zeroed,3.8796231746673584,0.7780471950870296,1.3959836959838867
0032,changing_-10,as trained,9.028660774230955,0.8681395967252448,1.57999587059021
0032,changing_-10,n_hat zeroed,8.9114990234375,0.8604050352956139,1.5592914819717407
0032,changing_-10,ref zeroed,-0.141811266541481,0.6596798474194765,1.1146663427352903
0032,changing_-10,coh zeroed,8.90696907043457,0.8681352086087883,1.5733671188354492
0033,changing_-10,as trained,5.317809581756592,0.7074931244821685,1.2677278518676758
0033,changing_-10,n_hat zeroed,5.323567390441895,0.7091369303638777,1.2653205394744873
0033,changing_-10,ref zeroed,-10.580940246582031,0.545544075095731,1.0784262418746948
0033,changing_-10,coh zeroed,5.230572700500488,0.7111029979046345,1.2593110799789429
0034,changing_-10,as trained,18.37223243713379,0.9918083479376062,3.268961191177368
0034,changing_-10,n_hat zeroed,18.45614242553711,0.9918939596725488,3.21033787727356
0034,changing_-10,ref zeroed,10.26976490020752,0.9718553296360462,2.7494397163391118
0034,changing_-10,coh zeroed,18.17238044738769,0.9919235181543192,3.197909116744995
0035,changing_-10,as trained,13.600646018981934,0.9323458745561212,2.2412304878234863
0035,changing_-10,n_hat zeroed,13.630647659301758,0.9318051049786096,2.2454097270965576
0035,changing_-10,ref zeroed,11.765335083007812,0.8983660930804028,1.6376123428344729
0035,changing_-10,coh zeroed,13.565044403076172,0.9323616409225972,2.2552990913391118
0036,changing_-10,as trained,5.779523849487305,0.8250389502378647,1.230858564376831
0036,changing_-10,n_hat zeroed,5.534186840057373,0.8234638236153632,1.2206368446350098
0036,changing_-10,ref zeroed,-1.256305456161499,0.7426910533557054,1.0777428150177002
0036,changing_-10,coh zeroed,5.742445468902588,0.8222201499082102,1.239532470703125
