id,bucket,mask_phase_deg,model_snr,model_stoi,model_pesq,oph_snr,oph_stoi,oph_pesq,omag_snr,omag_stoi,omag_pesq
0013,stationary_-5,25.225704193115234,5.685142993927002,0.8156572165868796,1.2930583953857422,7.349358081817627,0.8579434704723715,1.4726604223251343,9.259930610656738,0.9599879923566139,2.800471782684326
0014,stationary_-5,75.78527069091797,6.61639404296875,0.7852855071414995,1.4440597295761108,8.483257293701172,0.829684236879528,1.706627368927002,10.585469245910645,0.9559288263654805,3.0246407985687256
0015,stationary_-5,28.7385196685791,5.291472434997559,0.752470997739998,1.2474305629730225,6.413760662078857,0.8027079713211325,1.425770878791809,9.236903190612793,0.9463106221436707,2.9097371101379395
0016,stationary_-5,25.576438903808594,5.765942573547363,0.7596067151105926,1.3637948036193848,7.96959114074707,0.8011365123084614,1.590428113937378,9.063508033752441,0.9592081498787431,3.222579002380371
0017,stationary_-5,77.106201171875,8.597098350524902,0.7181677067772194,1.4761621952056885,10.521773338317871,0.7812896689320861,1.6846132278442383,12.199979782104492,0.9436218655578796,3.596640110015869
0018,stationary_-5,17.874624252319336,8.343008041381836,0.8418286118595083,1.8112459182739258,10.79312515258789,0.8778471598334415,2.3120064735412598,12.418293952941895,0.9647442953805903,3.815112829208374
0019,stationary_-5,27.524112701416016,6.529173374176025,0.822266943020857,1.4279569387435913,8.144039154052734,0.8587393893999545,1.620255708694458,9.441844940185547,0.962749201941332,3.176004409790039
0020,stationary_-5,40.2875862121582,8.444270133972168,0.6117398828227246,1.1670399904251099,10.475655555725098,0.6439757790931294,1.1944615840911865,10.998867988586426,0.9322433395909765,2.6268258094787598
0021,stationary_-5,22.053579330444336,5.739722728729248,0.7707012264397617,1.258557915687561,7.498065948486328,0.8137187494316572,1.4156490564346313,9.087990760803223,0.9636831480903143,2.885503053665161
0022,stationary_-5,8.661702156066895,9.485064506530762,0.8797316164191638,1.744025468826294,12.628158569335938,0.9104819610790147,2.0900485515594482,14.035041809082031,0.9734231458574296,3.6725919246673584
0023,stationary_-5,90.94500732421875,11.016463279724121,0.7707985454443048,1.7482646703720093,13.229564666748047,0.8282637881347568,1.972694993019104,14.645524978637695,0.9476494089378981,3.8540496826171875
0024,stationary_-5,8.062468528747559,12.981107711791992,0.9078966922012685,2.1687777042388916,15.075539588928223,0.933271571883864,2.6244277954101562,16.13125228881836,0.9773632073257161,3.6290411949157715
0025,stationary_-5,36.12968063354492,11.09482192993164,0.7544905578921526,1.4329222440719604,13.578886985778809,0.8058919596961909,1.5539681911468506,13.613892555236816,0.9510637580014691,3.777475118637085
0026,stationary_-5,47.77906036376953,6.452559947967529,0.5549748665926647,1.658661127090454,8.103815078735352,0.6146219837243174,1.9186384677886963,9.597882270812988,0.9230074032789264,3.305551052093506
0027,stationary_-5,13.082855224609375,10.895387649536133,0.8791898998798079,1.987251877784729,12.411603927612305,0.9190303857443826,2.5195329189300537,14.836481094360352,0.9656595188927898,3.5822794437408447
0028,stationary_-5,14.85688591003418,8.812941551208496,0.9235920246288393,1.7077016830444336,10.797701835632324,0.9462413509122853,2.142852306365967,12.849109649658203,0.9822003820553696,3.2337167263031006
0029,stationary_-5,60.32563781738281,12.215112686157227,0.830964125532894,1.8777759075164795,14.238059997558594,0.8704043333621522,2.0734171867370605,15.411417007446289,0.9752685799495361,3.686617374420166
0030,stationary_-5,34.4752197265625,7.333986282348633,0.7440979006220588,1.3968451023101807,10.231328010559082,0.7851249661676398,1.6086344718933105,9.417158126831055,0.9590716767351348,3.441239356994629
0031,stationary_-5,18.260086059570312,10.118635177612305,0.9334413683966247,1.7481725215911865,12.124725341796875,0.9506076386543129,2.216513156890869,13.745721817016602,0.9838103052376972,3.1542084217071533
0032,stationary_-5,26.226207733154297,6.279000759124756,0.7564411675744307,1.2883336544036865,8.271047592163086,0.8101949299250862,1.4626792669296265,8.9832763671875,0.950977371741283,2.9905848503112793
0033,stationary_-5,21.29043197631836,7.884573459625244,0.8230639818840547,1.389366865158081,9.99416446685791,0.8535352943129985,1.5746396780014038,11.0534086227417,0.9602561333923898,3.6117656230926514
0034,stationary_-5,71.33528137207031,9.312237739562988,0.9183860198673087,1.6661479473114014,11.99664306640625,0.9385549836309526,1.9114433526992798,12.893548965454102,0.983342142122265,3.0399844646453857
0035,stationary_-5,24.593379974365234,8.179285049438477,0.7391543594580267,1.7493865489959717,10.36959457397461,0.7847776686786271,2.157365322113037,11.15576171875,0.9517132188765891,3.439887523651123
0036,stationary_-5,20.096036911010742,6.431876182556152,0.8258528713185572,1.501051425933838,8.445919036865234,0.8623419266022159,1.759929895401001,9.148048400878906,0.9604888900589714,3.2155954837799072
0037,stationary_-5,49.38544464111328,9.702069282531738,0.908316236546259,2.1283013820648193,11.288948059082031,0.9326707657832949,2.4511444568634033,13.387484550476074,0.9798803386703536,3.987638235092163
0038,stationary_-5,18.02738380432129,5.417740821838379,0.7490782479164907,1.2882390022277832,6.920328140258789,0.7865521397597401,1.441282033920288,8.65404224395752,0.9570505923340457,2.947638988494873
0039,stationary_-5,20.69200325012207,4.648380756378174,0.6583120995724475,1.1789506673812866,7.2880988121032715,0.7272906636993135,1.36363685131073,8.404142379760742,0.9208659040858063,3.1434643268585205
0000,stationary_0,15.994115829467773,9.450078964233398,0.8399039940123276,1.3848686218261719,12.040506362915039,0.8721202133833638,1.657374382019043,12.478318214416504,0.9736091211657509,3.2108168601989746
0001,stationary_0,15.696517944335938,13.1477632522583,0.9617037050686924,2.5386195182800293,14.873452186584473,0.9739505800685032,2.9320719242095947,17.947208404541016,0.9884225038153397,3.8140203952789307
0002,stationary_0,31.241722106933594,10.521721839904785,0.6151777744316975,1.7856097221374512,13.27690601348877,0.6807657956024904,2.0802645683288574,13.443350791931152,0.878841654440171,3.9327871799468994
0003,stationary_0,15.689752578735352,8.191853523254395,0.7989405700047146,1.4387786388397217,10.771272659301758,0.8592158269519269,1.7049846649169922,11.831872940063477,0.9353293947922474,3.5691754817962646
0004,stationary_0,16.99716567993164,7.275373458862305,0.8134328200443431,1.3306764364242554,9.048439025878906,0.8485192218712525,1.5078250169754028,10.716693878173828,0.9754354137702845,3.3540780544281006
0005,stationary_0,21.25731086730957,9.515825271606445,0.9493660148322999,2.351844549179077,11.704827308654785,0.9643300812957478,2.8176913261413574,13.451223373413086,0.9862977532752405,3.544847011566162
0006,stationary_0,17.642988204956055,13.87210750579834,0.8930893247504241,2.647298812866211,15.678224563598633,0.929031277028543,3.2412450313568115,18.112916946411133,0.9656805242852018,3.9597485065460205
0007,stationary_0,11.996484756469727,9.220038414001465,0.850573491351935,1.7584068775177002,12.2609224319458,0.8908371134921054,2.0924606323242188,11.9431734085083,0.955059144592176,3.443985939025879
0008,stationary_0,27.267963409423828,9.684248924255371,0.8631449963051054,1.5408399105072021,12.237719535827637,0.8868127234206976,1.784767746925354,12.37095832824707,0.980713838920191,3.664825677871704
0009,stationary_0,19.657222747802734,14.793298721313477,0.8959458514744361,2.449284791946411,17.019731521606445,0.9225379040712619,2.871246576309204,17.44937515258789,0.9664560638314945,4.04316520690918
0010,stationary_0,58.128936767578125,11.90479850769043,0.956094249187784,2.6183536052703857,14.395607948303223,0.9663987541127846,2.9449398517608643,15.718301773071289,0.9909763841876887,3.9577677249908447
0011,stationary_0,7.97915506362915,12.603339195251465,0.8143393583580582,2.3538265228271484,15.034342765808105,0.8825868398722816,2.7531323432922363,15.698113441467285,0.9220725104232164,3.803609609603882
0012,stationary_0,17.75153350830078,9.304805755615234,0.8381697562372085,1.8074922561645508,11.423968315124512,0.8705999832854558,2.1451849937438965,13.189149856567383,0.9704582953836196,3.4634451866149902
0013,stationary_0,22.37825584411621,6.708874225616455,0.862732113355063,1.3917436599731445,8.676859855651855,0.8959332391067456,1.5987138748168945,10.242911338806152,0.9665805404641595,3.1665568351745605
0014,stationary_0,31.627281188964844,8.713397026062012,0.8259372758587453,1.3323713541030884,10.69762134552002,0.8608558079567924,1.4887828826904297,11.34237289428711,0.9721067592118421,3.1007776260375977
0015,stationary_0,16.030319213867188,14.557293891906738,0.9532949832143519,2.355949640274048,17.781452178955078,0.9671216276095879,2.7170279026031494,17.547386169433594,0.9897084514596672,4.013477802276611
0016,stationary_0,58.912071228027344,11.615110397338867,0.8532167008781869,1.7582716941833496,12.983622550964355,0.8875292571033638,2.068150043487549,16.032928466796875,0.9681492207485265,3.8240222930908203
0017,stationary_0,15.083724021911621,12.799811363220215,0.8767312199217733,1.8289767503738403,14.896976470947266,0.9015799223475718,2.3030595779418945,16.19285774230957,0.9727707329942976,3.437908411026001
0018,stationary_0,16.929155349731445,9.89942741394043,0.8176545758358804,1.4255576133728027,11.7998046875,0.8562294214510131,1.6055175065994263,13.178553581237793,0.9690775610205004,3.3493690490722656
0019,stationary_0,56.046592712402344,9.05455207824707,0.9057795164917173,2.0003838539123535,11.11634635925293,0.9299232044304534,2.420074224472046,13.16096305847168,0.9738072610284356,3.784517765045166
0020,stationary_0,34.40361785888672,11.491690635681152,0.9596017096099319,2.160982370376587,12.837474822998047,0.9698068172420046,2.689138412475586,16.1118106842041,0.9834949938657473,3.6746537685394287
0021,stationary_0,11.202291488647461,12.114219665527344,0.8944186721793097,2.506193161010742,12.881077766418457,0.9224624531219928,2.914266347885132,17.442859649658203,0.9573789350091052,3.9094157218933105
