i,seed,scene,ref_mode,near,wind,m2_bucket,ref_speech_gain_db,snr_db,clipped,n_speech,n_noise,auc_item
49,5150:49,firefight,low_ild,pos,no,-6..+3,-2.6834648832328316,29.88041877746582,True,18032,1264,0.09204311668872833
50,5150:50,command_post,low_ild,pos,no,-6..+3,-0.520912903974434,9.38501262664795,False,9977,26398,0.8609387278556824
51,5150:51,apc,low_ild,none,no,-6..+3,-4.4865174570816855,-5.58607292175293,True,2428,75965,0.7028793096542358
52,5150:52,drone,physical,pos,no,physical,-11.073563086272582,22.456188201904297,False,18902,7324,0.8675112724304199
53,5150:53,firefight,low_ild,pos,no,-6..+3,-0.7233870411546306,17.81583023071289,True,9623,20008,0.1311449408531189
54,5150:54,command_post,physical,pos,no,physical,-13.345316664526287,-5.403261661529541,False,1854,68324,0.7359259724617004
55,5150:55,artillery,physical,pos,yes,physical,-13.041330676347108,28.617015838623047,False,19359,580,0.551638662815094
56,5150:56,firefight,physical,neg,yes,physical,-16.860241632989176,17.351381301879883,False,28997,10013,0.9623140096664429
57,5150:57,command_post,stereo,unspatialised,no,-6..+3,-0.8614996336546383,7.654447555541992,False,6496,18282,0.4680689573287964
58,5150:58,drone,low_ild,pos,no,-6..+3,-2.8053148936048444,8.308294296264648,False,19148,16338,0.4113337993621826
59,5150:59,patrol,physical,pos,no,physical,-12.089120881601069,17.24854278564453,False,9168,4333,0.8117358088493347
60,5150:60,patrol,low_ild,pos,yes,-6..+3,-1.6707433519041146,4.79654598236084,False,11622,7041,0.5227731466293335
61,5150:61,drone,physical,pos,no,physical,-12.697947840027417,15.80443000793457,False,11227,15370,0.8331071138381958
62,5150:62,drone,physical,neg,no,physical,-9.158050436599098,7.245587348937988,False,5501,17868,0.8175010681152344
63,5150:63,artillery,physical,pos,no,physical,-12.108042889953516,25.59697723388672,False,10538,2079,0.8624527454376221
64,5150:64,apc,low_ild,none,no,-6..+3,-2.1222220632150552,-16.11900520324707,True,1065,42300,0.6357882618904114
65,5150:65,firefight,physical,pos,no,physical,-10.096362744723415,6.609396457672119,False,8021,34102,0.674525797367096
66,5150:66,apc,mono,pos,no,-6..+3,0.0,-6.985086441040039,True,1033,77507,0.5
67,5150:67,helicopter,physical,pos,yes,physical,-8.784518238001212,-10.509153366088867,True,1105,40607,0.660031795501709
68,5150:68,patrol,physical,pos,no,physical,-13.013035174674172,5.5904645919799805,False,21759,5294,0.9370922446250916
69,5150:69,patrol,physical,pos,no,physical,-13.962317408368143,11.602548599243164,False,12068,6281,0.8469023704528809
70,5150:70,patrol,low_ild,pos,no,-6..+3,-0.8119009325281823,18.22323989868164,False,20810,3965,0.3289661109447479
71,5150:71,firefight,low_ild,pos,yes,-6..+3,-5.328584030232218,9.20618724822998,False,5007,46315,0.433818519115448
72,5150:72,apc,physical,pos,no,physical,-13.642664436719595,-21.825218200683594,True,681,70634,0.6452800035476685
73,5150:73,apc,physical,pos,no,physical,-13.037022727684178,-17.86735725402832,True,117,69673,0.536135196685791
74,5150:74,command_post,physical,pos,no,physical,-9.5843785788079,12.855645179748535,False,13864,9841,0.7819872498512268
75,5150:75,apc,physical,pos,no,physical,-10.87731943616085,-17.731996536254883,True,210,84733,0.5687798857688904
76,5150:76,firefight,low_ild,neg,no,-6..+3,-2.5857758180558683,16.468889236450195,False,12288,14566,0.9075577855110168
77,5150:77,windy_ridge,physical,pos,yes,physical,-8.668718062693152,-6.812209129333496,False,3571,12658,0.7594687938690186
78,5150:78,artillery,physical,pos,no,physical,-11.246029346753204,13.373007774353027,False,17241,7220,0.5901827216148376
79,5150:79,artillery,physical,pos,no,physical,-11.019697781783847,22.769956588745117,True,14325,5857,0.7635719776153564
80,5150:80,command_post,physical,pos,no,physical,-13.422493651173262,5.464113235473633,False,9719,10811,0.7979551553726196
81,5150:81,apc,physical,pos,no,physical,-11.04815053673882,-6.311258316040039,True,876,63935,0.6501591801643372
82,5150:82,drone,low_ild,pos,yes,-6..+3,-5.349954488117255,16.074811935424805,False,26093,3556,0.5589742064476013
83,5150:83,patrol,low_ild,pos,no,-6..+3,-4.448538240588064,24.979524612426758,False,9975,1288,0.3152184784412384
84,5150:84,firefight,physical,pos,no,physical,-12.247137944520972,10.403841018676758,False,16640,22771,0.7607552409172058
85,5150:85,patrol,physical,pos,no,physical,-11.657974518700158,33.24110794067383,False,14388,726,0.7268362045288086
86,5150:86,patrol,low_ild,neg,yes,-6..+3,-4.790886403960272,5.8986287117004395,False,8386,22720,0.8471918106079102
87,5150:87,command_post,physical,pos,no,physical,-14.529290717218458,4.56697416305542,False,3113,29487,0.6670204401016235
88,5150:88,helicopter,physical,none,no,physical,-9.82588206342221,-18.790691375732422,True,961,65727,0.7371163368225098
89,5150:89,command_post,physical,pos,no,physical,-11.299377501640421,-6.723553657531738,False,4735,46325,0.7992823123931885
90,5150:90,patrol,low_ild,none,yes,-6..+3,-0.8991806662543667,8.042505264282227,False,13910,8923,0.5480656027793884
91,5150:91,patrol,stereo,unspatialised,no,-6..+3,-0.5291944149485914,27.036643981933594,False,12901,1285,0.4587865173816681
92,5150:92,patrol,low_ild,pos,no,-6..+3,0.874481514722973,17.970401763916016,False,14927,8384,0.08527492731809616
93,5150:93,command_post,physical,none,no,physical,-17.89590272535795,16.958850860595703,False,14752,7773,0.951291024684906
94,5150:94,apc,physical,pos,no,physical,-16.82856632189802,-24.4970703125,True,344,74578,0.5344633460044861
95,5150:95,helicopter,physical,pos,no,physical,-13.884787979824107,-3.113586664199829,True,927,81666,0.7607071399688721
96,5150:96,helicopter,mono,none,yes,-6..+3,0.0,-11.81771469116211,True,2917,48169,0.5
97,5150:97,apc,physical,pos,no,physical,-12.537756289050549,-13.34324836730957,True,398,73954,0.5420570969581604
98,5150:98,firefight,low_ild,pos,no,-6..+3,-5.129641507597825,27.469017028808594,True,17375,4711,0.4485779106616974
99,5150:99,command_post,physical,pos,no,physical,-12.404010477146272,6.0628790855407715,False,6208,43945,0.9344192147254944
100,5150:100,command_post,stereo,unspatialised,no,-6..+3,-0.6097184513494867,16.947757720947266,False,9377,20117,0.4491458237171173
101,5150:101,patrol,low_ild,pos,no,-6..+3,-3.9529548129483842,20.884801864624023,False,8382,8014,0.6124927401542664
102,5150:102,helicopter,physical,pos,no,physical,-17.29377895100331,-13.069205284118652,True,884,79817,0.6185247302055359
103,5150:103,command_post,physical,neg,no,physical,-9.11549977161782,19.1237850189209,False,16068,11219,0.8897951245307922
104,5150:104,command_post,physical,none,no,physical,-16.67865815959493,32.346771240234375,False,21298,367,0.9586941003799438
105,5150:105,firefight,physical,pos,no,physical,-15.569368967413727,10.372481346130371,True,6093,32661,0.772830605506897
106,5150:106,patrol,physical,pos,no,physical,-16.849827179024167,29.18356704711914,False,16499,961,0.895217776298523
107,5150:107,drone,low_ild,pos,no,-6..+3,-4.374528438014032,22.68642807006836,False,12444,7529,0.5888927578926086
108,5150:108,firefight,mono,pos,yes,-6..+3,0.0,0.990676760673523,False,7231,26207,0.5
109,5150:109,firefight,low_ild,pos,no,-6..+3,-5.320528325510825,18.564905166625977,True,13507,7846,0.6232138276100159
110,5150:110,drone,physical,pos,no,physical,-13.0140369029548,8.447275161743164,False,13032,16943,0.8122937083244324
111,5150:111,apc,physical,pos,no,physical,-15.008915565964855,-5.372986316680908,True,1863,73266,0.7548001408576965
112,5150:112,artillery,mono,pos,no,-6..+3,0.0,33.19283676147461,True,30186,1011,0.500000536441803
113,5150:113,command_post,low_ild,pos,no,-6..+3,-1.0810063209542164,3.1775946617126465,False,8450,15756,0.5097640752792358
114,5150:114,command_post,low_ild,neg,no,-6..+3,-4.106006459502311,-0.012427237816154957,False,9993,25730,0.848015308380127
115,5150:115,firefight,low_ild,pos,no,-6..+3,1.9637977319259399,10.850081443786621,True,17443,5785,0.08214758336544037
116,5150:116,apc,mono,neg,no,-6..+3,0.0,-8.63676929473877,True,1847,67612,0.5000000596046448
117,5150:117,firefight,low_ild,pos,no,-6..+3,-0.14621792344718543,20.970001220703125,True,9281,12101,0.22473107278347015
118,5150:118,firefight,stereo,none,no,-6..+3,-0.6262084820428733,33.62345886230469,False,18956,688,0.4090181887149811
119,5150:119,patrol,low_ild,pos,yes,-6..+3,1.9970136531716633,7.76581335067749,False,24924,6084,0.2785980999469757
120,5150:120,windy_ridge,low_ild,none,yes,-6..+3,-1.3490872062353105,11.191808700561523,False,11635,5574,0.5219415426254272
121,5150:121,windy_ridge,physical,pos,yes,physical,-14.277984645023245,11.798088073730469,False,11837,4821,0.8948604464530945
122,5150:122,patrol,low_ild,pos,no,-6..+3,-0.2198641073973917,22.715978622436523,False,16954,1345,0.24089676141738892
123,5150:123,patrol,low_ild,pos,no,-6..+3,-3.6309714992350095,16.201583862304688,False,5332,27537,0.2958991825580597
124,5150:124,patrol,physical,pos,no,physical,-9.03787317379367,20.99481201171875,False,22617,2089,0.635130763053894
125,5150:125,helicopter,low_ild,pos,yes,-6..+3,-1.19389629644688,-9.156991958618164,True,422,87152,0.3928305506706238
126,5150:126,command_post,physical,pos,no,physical,-14.860694261216736,7.477053642272949,False,12302,27307,0.7391321063041687
127,5150:127,apc,low_ild,pos,no,-6..+3,0.6292108365229048,-11.385107040405273,True,598,75407,0.31133270263671875
128,5150:128,command_post,physical,pos,no,physical,-14.83967753552512,-1.8083324432373047,False,4871,50219,0.7560290694236755
129,5150:129,firefight,mono,pos,yes,-6..+3,0.0,5.179610252380371,False,7685,22531,0.5
130,5150:130,patrol,physical,pos,no,physical,-16.21362669724831,18.13287925720215,False,25187,4867,0.8965558409690857
131,5150:131,firefight,low_ild,pos,no,-6..+3,1.088756447734447,15.881882667541504,False,6829,23466,0.06124918535351753
132,5150:132,patrol,low_ild,pos,no,-6..+3,0.7876675272205347,26.799936294555664,False,17353,3598,0.09859860688447952
133,5150:133,artillery,physical,pos,no,physical,-15.160502098479967,17.583492279052734,False,9800,4766,0.8724212050437927
134,5150:134,patrol,physical,pos,no,physical,-15.555561331784695,19.728429794311523,False,18029,2835,0.8098591566085815
135,5150:135,patrol,low_ild,pos,yes,-6..+3,2.9224529538681523,18.9700870513916,False,15079,15765,0.8363438248634338
136,5150:136,artillery,physical,pos,no,physical,-16.27636384307216,18.444683074951172,False,27865,3083,0.9247492551803589
137,5150:137,drone,low_ild,pos,no,-6..+3,-5.694699234581407,0.9995308518409729,False,4653,35885,0.19516538083553314
138,5150:138,command_post,physical,pos,no,physical,-12.051123821214631,6.876392841339111,False,7155,52126,0.6093689799308777
139,5150:139,drone,low_ild,pos,no,-6..+3,-5.393434284834697,23.17249298095703,False,14979,3810,0.27602484822273254
140,5150:140,command_post,physical,pos,no,physical,-12.294671438029063,11.809674263000488,False,7490,11203,0.8899147510528564
141,5150:141,command_post,mono,pos,no,-6..+3,0.0,6.683138847351074,False,5729,49093,0.5
142,5150:142,patrol,physical,pos,yes,physical,-11.359632163844914,17.558095932006836,False,14721,9776,0.75432950258255
143,5150:143,firefight,low_ild,pos,no,-6..+3,-2.989531647506521,16.620519638061523,True,8641,3110,0.5000881552696228
144,5150:144,command_post,low_ild,pos,no,-6..+3,-4.176721897036444,17.907634735107422,False,13530,5225,0.3494798541069031
145,5150:145,drone,physical,pos,yes,physical,-8.887238388721855,24.095317840576172,False,9972,5877,0.7117045521736145
146,5150:146,windy_ridge,low_ild,pos,yes,-6..+3,-4.583542025457788,6.164761066436768,False,17992,7403,0.6872617602348328
147,5150:147,firefight,low_ild,pos,no,-6..+3,-3.190358151201867,10.182971000671387,True,6553,30548,0.39417800307273865
148,5150:148,apc,low_ild,pos,no,-6..+3,-4.6343659210706605,-19.618743896484375,True,92,64169,0.4196408689022064
149,5150:149,firefight,low_ild,pos,no,-6..+3,1.2036075407003537,5.8153910636901855,False,4034,61521,0.16110661625862122
150,5150:150,drone,physical,pos,no,physical,-8.819906286280556,21.194194793701172,False,34743,2932,0.7449042201042175
151,5150:151,patrol,physical,pos,no,physical,-17.144375935571333,16.22027587890625,False,16447,2092,0.8563058972358704
152,5150:152,firefight,mono,pos,no,-6..+3,0.0,23.629920959472656,True,23532,4022,0.4999999701976776
153,5150:153,patrol,mono,pos,no,-6..+3,0.0,11.595955848693848,False,11205,7396,0.5
154,5150:154,firefight,physical,pos,yes,physical,-13.951093818259693,23.458263397216797,True,33813,2157,0.7769823670387268
155,5150:155,apc,physical,pos,no,physical,-15.600686833297146,-2.6641523838043213,True,758,77423,0.6579141020774841
156,5150:156,firefight,low_ild,pos,no,-6..+3,-5.450430049325146,10.089424133300781,True,28519,12806,0.5533849596977234
157,5150:157,windy_ridge,low_ild,none,yes,-6..+3,-0.5443422533051567,5.4161224365234375,False,3634,7753,0.5125144720077515
158,5150:158,patrol,low_ild,pos,yes,-6..+3,-3.078425523972477,7.311890125274658,False,24473,5730,0.4007118344306946
159,5150:159,artillery,low_ild,pos,yes,-6..+3,0.1695019179692956,11.658698081970215,False,8317,11138,0.22807645797729492
160,5150:160,patrol,mono,pos,no,-6..+3,0.0,21.566909790039062,False,16572,1779,0.5000001788139343
161,5150:161,windy_ridge,physical,pos,yes,physical,-15.816129296681819,11.282241821289062,False,11451,3483,0.8932439684867859
162,5150:162,helicopter,physical,pos,yes,physical,-8.648030696484188,-9.353134155273438,True,1307,51534,0.691945493221283
163,5150:163,command_post,mono,pos,no,-6..+3,0.0,10.731103897094727,False,5188,26843,0.5
164,5150:164,apc,physical,pos,no,physical,-16.593947086392614,-9.93870735168457,True,2041,54656,0.8200984597206116
165,5150:165,command_post,physical,neg,no,physical,-14.60360812387156,16.248401641845703,False,5393,11993,0.9741684794425964
166,5150:166,windy_ridge,physical,pos,yes,physical,-9.469087273566025,0.4569236636161804,False,13453,8767,0.7841202616691589
167,5150:167,patrol,mono,pos,no,-6..+3,0.0,27.81064796447754,False,12455,1932,0.49999991059303284
168,5150:168,firefight,physical,pos,no,physical,-16.376725643973415,23.000104904174805,True,29681,3433,0.6530774831771851
169,5150:169,firefight,physical,pos,yes,physical,-15.681552262617938,15.607135772705078,True,13840,23007,0.7484028935432434
170,5150:170,helicopter,low_ild,pos,yes,-6..+3,-4.577178721576367,-10.910414695739746,True,886,41872,0.4644123315811157
171,5150:171,artillery,low_ild,pos,no,-6..+3,-3.1650908311508026,10.708619117736816,False,17555,5310,0.30672088265419006
172,5150:172,artillery,physical,pos,no,physical,-16.274130007283176,29.39971160888672,True,27905,1161,0.8090805411338806
173,5150:173,patrol,physical,pos,no,physical,-15.59420176725817,4.633848190307617,False,12040,13067,0.8524435758590698
174,5150:174,drone,low_ild,pos,no,-6..+3,-4.00000353633996,13.459477424621582,False,5620,28793,0.7020438313484192
175,5150:175,patrol,low_ild,none,no,-6..+3,1.8604130197924462,29.354991912841797,False,16973,1389,0.5743644833564758
176,5150:176,patrol,physical,neg,no,physical,-11.903485770755182,0.21171775460243225,False,11102,15385,0.9150458574295044
177,5150:177,drone,physical,pos,no,physical,-9.537186942673962,17.76484489440918,False,8916,9535,0.8141283392906189
178,5150:178,command_post,low_ild,pos,no,-6..+3,-5.336164395557546,-0.34600830078125,False,4219,53384,0.8069990873336792
179,5150:179,apc,physical,pos,no,physical,-10.112538096474175,-9.175979614257812,True,558,87216,0.529594898223877
180,5150:180,windy_ridge,physical,pos,yes,physical,-14.77593319363168,-5.083165168762207,False,7016,10833,0.8613367676734924
181,5150:181,helicopter,physical,pos,yes,physical,-9.46952162679861,-6.002654075622559,True,437,61519,0.5871602296829224
182,5150:182,windy_ridge,physical,pos,yes,physical,-9.781714084448613,6.743001461029053,False,10723,4581,0.8051438331604004
183,5150:183,apc,low_ild,pos,no,-6..+3,-1.9731060630014312,-11.407965660095215,True,1436,37743,0.25981512665748596
184,5150:184,windy_ridge,physical,neg,yes,physical,-13.776148099819995,7.398648738861084,False,17091,4217,0.9012669920921326
185,5150:185,apc,physical,pos,no,physical,-9.205001117541553,-12.803031921386719,True,709,56075,0.6098962426185608
186,5150:186,windy_ridge,physical,pos,yes,physical,-13.183595116724803,10.081180572509766,False,18483,3559,0.8737509250640869
187,5150:187,apc,physical,neg,no,physical,-13.787594468370024,-24.34476089477539,True,55,84403,0.3619810938835144
188,5150:188,patrol,physical,pos,yes,physical,-14.91299370701617,31.618555068969727,False,16227,1041,0.609505832195282
189,5150:189,artillery,mono,neg,no,-6..+3,0.0,27.14248275756836,False,15028,2798,0.5000001192092896
190,5150:190,apc,physical,pos,no,physical,-13.292463190175756,-17.714242935180664,True,190,90100,0.464840829372406
191,5150:191,apc,mono,pos,no,-6..+3,0.0,-18.439403533935547,True,376,61230,0.5
192,5150:192,command_post,physical,pos,no,physical,-12.995689640302707,-2.1237027645111084,False,1684,75523,0.7436525225639343
193,5150:193,windy_ridge,physical,pos,yes,physical,-11.976910500143532,4.963953018188477,False,14334,10935,0.836825430393219
194,5150:194,command_post,physical,pos,no,physical,-13.386840913969692,6.607855796813965,False,14757,38396,0.7553861737251282
195,5150:195,patrol,physical,pos,yes,physical,-15.902528275683487,19.5089111328125,False,13015,3371,0.845505952835083
196,5150:196,command_post,physical,pos,no,physical,-8.772380513566048,21.65887451171875,False,12373,1867,0.6688589453697205
197,5150:197,command_post,physical,neg,no,physical,-9.872387681439129,23.690107345581055,False,15296,5460,0.9577237367630005
198,5150:198,firefight,physical,pos,no,physical,-12.205863375129127,25.912630081176758,True,25591,2628,0.7672845721244812
199,5150:199,command_post,physical,pos,no,physical,-13.29492612219488,10.257207870483398,False,2698,71842,0.8254531621932983
