system,id,bucket,noise_class,snr_in,clipped,ref_dropout,impulse_peak_db,fault,speech_source,snr_out,si_sdr,stoi,pesq_wb,recovery_s
gf0.70_nb1.0,0031,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_27005577,3.597269296646118,1.1099228858947754,0.7450025923427472,1.2331665754318237,nan
gf0.70_nb1.0,0032,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_26967982,8.362792015075684,7.743505954742432,0.80020589307323,1.382995843887329,nan
gf0.70_nb1.0,0033,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_25154411,4.784104824066162,3.029780864715576,0.6890272976571546,1.2463738918304443,nan
gf0.70_nb1.0,0034,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_27005346,13.709897994995117,15.676362991333008,0.9868946246434868,3.120882034301758,nan
gf0.70_nb1.0,0035,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_24510981,12.847799301147461,13.30226993560791,0.9265293673526983,2.1522443294525146,nan
gf0.70_nb1.0,0036,changing_-10,changing,-10.0,False,False,,,ls:1263-141777-0027,5.900728702545166,4.615702152252197,0.8109711440246933,1.2183127403259277,nan
gf0.70_nb1.0,0037,changing_-10,changing,-10.0,False,False,,,ls:1898-145715-0025,5.703760147094727,4.374427318572998,0.7650473931467155,1.2925431728363037,nan
gf0.70_nb1.0,0038,changing_-10,changing,-10.0,False,False,,,ls:1898-145724-0031,6.400569915771484,5.295352935791016,0.6986303020161506,1.3006141185760498,nan
gf0.70_nb1.0,0039,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_26967680,7.533119201660156,6.735325813293457,0.8281226260255017,1.2761250734329224,nan
gf0.70_nb1.0,0000,changing_-5,changing,-5.0,False,False,,,cvhi:common_voice_hi_26007733,9.465625762939453,8.956686973571777,0.9009011257209313,1.9540982246398926,nan
gf0.70_nb1.0,0001,changing_-5,changing,-5.0,False,True,,,cvhi:common_voice_hi_25128215,8.639646530151367,8.122803688049316,0.8496275378577912,1.3628017902374268,nan
gf0.70_nb1.0,0002,changing_-5,changing,-5.0,False,False,,,cvhi:common_voice_hi_27005258,10.149140357971191,9.781209945678711,0.9226650367044887,2.221691370010376,nan
gf0.70_nb1.0,0003,changing_-5,changing,-5.0,False,False,,,cvhi:common_voice_hi_26008936,9.780384063720703,9.410636901855469,0.6991564055408828,1.4532266855239868,nan
gf0.70_nb1.0,0004,changing_-5,changing,-5.0,False,False,,,cvhi:common_voice_hi_27005196,15.045162200927734,15.263982772827148,0.9265088086643676,2.527095079421997,nan
gf0.70_nb1.0,0005,changing_-5,changing,-5.0,False,True,,,cvhi:common_voice_hi_27122900,6.057062149047852,4.859414100646973,0.8231717298490269,1.5677075386047363,nan
