i,seed,scene,ref_mode,near,wind,m2_bucket,ref_speech_gain_db,snr_db,clipped,n_speech,n_noise,auc_item
22,101:22,apc,physical,pos,no,physical,-11.708946112620705,-5.968921184539795,True,10650,35554,0.8237881064414978
23,101:23,command_post,physical,pos,no,physical,-16.23379955620962,26.034011840820312,False,8855,2505,0.9794692993164062
24,101:24,artillery,low_ild,none,no,-6..+3,-2.1801263320295483,12.59134292602539,True,17077,8706,0.8185510039329529
25,101:25,command_post,mono,neg,no,-6..+3,0.0,17.85728645324707,False,11089,7940,0.5000001192092896
26,101:26,command_post,physical,pos,no,physical,-14.621151086364982,2.8069984912872314,False,6090,56971,0.9207765460014343
27,101:27,artillery,stereo,unspatialised,no,-6..+3,-0.45126539899781903,14.348793983459473,False,6613,35290,0.48231077194213867
28,101:28,firefight,physical,pos,yes,physical,-9.300430073198399,9.46607494354248,True,15200,14477,0.7874054312705994
29,101:29,firefight,low_ild,neg,no,-6..+3,2.900968786812996,22.2681827545166,False,21513,6782,0.8486390113830566
30,101:30,command_post,physical,pos,no,physical,-11.366894521331197,4.419936180114746,False,5473,51592,0.9513435363769531
31,101:31,command_post,physical,none,no,physical,-14.69768720319081,9.175365447998047,False,6389,14890,0.8886239528656006
32,101:32,artillery,physical,pos,no,physical,-10.451349449365765,21.627845764160156,False,21151,2599,0.8613079190254211
33,101:33,apc,physical,pos,no,physical,-8.561177376381472,-17.546152114868164,True,352,70909,0.6539822220802307
34,101:34,artillery,physical,pos,no,physical,-9.76571859083716,25.867006301879883,True,26665,3275,0.7098599672317505
35,101:35,drone,low_ild,pos,yes,-6..+3,-1.1810599237784913,7.345710754394531,False,10259,9556,0.289033979177475
36,101:36,patrol,physical,none,no,physical,-11.38835357094645,25.528915405273438,False,24408,2259,0.9474976658821106
37,101:37,command_post,physical,pos,no,physical,-13.062079751121217,17.382572174072266,False,10115,7144,0.9292846918106079
38,101:38,apc,physical,none,no,physical,-12.46171476216157,-6.324544906616211,True,5301,51029,0.8468981385231018
39,101:39,patrol,physical,none,no,physical,-13.056752761281103,30.084341049194336,False,17165,636,0.9699304103851318
40,101:40,firefight,physical,pos,no,physical,-11.051071446439554,5.258323669433594,True,18746,10072,0.8458613157272339
41,101:41,patrol,mono,neg,no,-6..+3,0.0,24.892051696777344,False,10412,5650,0.4999999403953552
42,101:42,drone,physical,pos,no,physical,-10.285850145047,18.450273513793945,False,17989,3164,0.8699742555618286
43,101:43,firefight,mono,pos,no,-6..+3,0.0,12.860764503479004,True,5061,18196,0.5
44,101:44,drone,physical,pos,no,physical,-16.431145157368135,11.311263084411621,False,9897,15150,0.9947189092636108
45,101:45,command_post,physical,pos,no,physical,-11.455208260333727,2.220364570617676,False,6882,49937,0.9949260354042053
46,101:46,firefight,physical,pos,no,physical,-10.46407534004241,13.731951713562012,True,17863,13559,0.7065325975418091
47,101:47,helicopter,physical,pos,yes,physical,-17.983380450931094,-0.922859787940979,True,4395,42619,0.8675103783607483
48,101:48,firefight,physical,pos,no,physical,-12.143556988958661,-5.130326271057129,True,8652,30127,0.8729395866394043
49,101:49,apc,mono,pos,no,-6..+3,0.0,-17.212711334228516,True,288,74199,0.5
50,101:50,command_post,physical,pos,no,physical,-14.815332673975412,-0.6975483894348145,False,5487,14839,0.8301835060119629
51,101:51,apc,physical,neg,no,physical,-16.360934236716545,-32.21693420410156,True,167,18949,0.6477007269859314
52,101:52,patrol,physical,none,no,physical,-10.948842751361482,15.122542381286621,False,17515,4293,0.9432725310325623
53,101:53,apc,physical,none,no,physical,-13.274317340363044,-14.48440170288086,True,507,52030,0.7674379348754883
54,101:54,firefight,physical,pos,no,physical,-12.778029906806239,9.340948104858398,False,10063,22104,0.9329183101654053
55,101:55,firefight,physical,none,yes,physical,-9.036270598387258,20.581241607666016,False,13206,3981,0.8435433506965637
56,101:56,command_post,physical,pos,no,physical,-18.80120467656573,7.165608882904053,False,5458,48061,0.8662759065628052
57,101:57,command_post,physical,neg,no,physical,-11.293902249941198,-2.6882293224334717,False,1756,62032,0.973497748374939
58,101:58,patrol,physical,pos,no,physical,-11.536114631777679,14.976114273071289,False,15135,4284,0.9431039690971375
59,101:59,apc,physical,pos,no,physical,-10.138011626575533,-17.426883697509766,True,374,77301,0.6213635206222534
60,101:60,apc,physical,pos,no,physical,-16.57511599386848,-18.92915916442871,True,75,92359,0.5914595127105713
61,101:61,artillery,physical,none,no,physical,-13.7562117666808,28.765159606933594,False,31853,1063,0.991611659526825
62,101:62,firefight,mono,none,no,-6..+3,0.0,10.910287857055664,False,8054,42724,0.4999999403953552
63,101:63,helicopter,physical,pos,yes,physical,-10.546510138217801,-15.619287490844727,True,239,84822,0.5400344729423523
64,101:64,drone,mono,pos,no,-6..+3,0.0,16.303911209106445,False,20829,3754,0.5
65,101:65,patrol,physical,none,no,physical,-10.030361774782271,40.37433624267578,False,10986,0,
66,101:66,patrol,physical,pos,no,physical,-16.01970354918231,11.466474533081055,False,20013,14249,0.9595879912376404
67,101:67,apc,low_ild,pos,no,-6..+3,-4.0866716257791005,-12.168872833251953,True,294,87570,0.19262030720710754
68,101:68,windy_ridge,physical,pos,yes,physical,-15.147101968383524,0.12837664783000946,False,14596,8973,0.8680505752563477
69,101:69,firefight,mono,neg,no,-6..+3,0.0,12.322874069213867,False,14721,27970,0.5
70,101:70,firefight,physical,pos,no,physical,-14.78248448315837,25.875587463378906,False,21235,3889,0.8972733020782471
71,101:71,firefight,physical,neg,no,physical,-13.88965623331758,9.7304048538208,True,12330,13950,0.9549537301063538
72,101:72,command_post,physical,neg,no,physical,-8.572380723343137,5.356298446655273,False,11020,36964,0.9183157682418823
73,101:73,patrol,physical,pos,no,physical,-9.16693381327925,29.842491149902344,False,15543,908,0.9148603081703186
74,101:74,drone,physical,neg,no,physical,-16.18854063225588,26.00063705444336,False,12303,3465,0.99274742603302
75,101:75,firefight,physical,neg,no,physical,-15.945268710202466,10.199469566345215,False,11789,11360,0.9769062995910645
76,101:76,artillery,physical,pos,no,physical,-12.113886678527145,20.59715461730957,False,17396,3376,0.8801794648170471
77,101:77,artillery,physical,pos,no,physical,-18.167458168791534,13.90675163269043,False,11752,9734,0.9339318871498108
78,101:78,helicopter,physical,pos,yes,physical,-9.045125645728175,-11.701478004455566,True,1104,73326,0.6641700863838196
79,101:79,apc,low_ild,none,no,-6..+3,-0.0815527261579625,-11.052495002746582,True,937,72601,0.5116869211196899
80,101:80,patrol,physical,none,no,physical,-16.818686373039036,21.508949279785156,False,16059,2885,0.9795772433280945
81,101:81,patrol,physical,pos,no,physical,-18.095988774096455,25.34008026123047,False,8993,5159,0.9486098289489746
82,101:82,patrol,mono,pos,yes,-6..+3,0.0,29.272655487060547,False,13919,509,0.4999997913837433
83,101:83,firefight,physical,pos,no,physical,-14.396697873063879,7.0267744064331055,True,12999,15485,0.8813533186912537
84,101:84,command_post,physical,none,no,physical,-14.053744935327678,7.1359758377075195,False,5186,29895,0.9988529086112976
85,101:85,helicopter,mono,pos,yes,-6..+3,0.0,-19.439979553222656,True,252,73609,0.5
86,101:86,drone,physical,none,no,physical,-11.605881368067578,10.496360778808594,False,7729,10872,0.9773504137992859
87,101:87,helicopter,low_ild,pos,no,-6..+3,0.5311086626454404,-18.527679443359375,True,444,80871,0.3032962381839752
88,101:88,drone,mono,pos,no,-6..+3,0.0,14.537545204162598,False,11113,15935,0.4999999403953552
89,101:89,drone,physical,pos,yes,physical,-14.991671703148306,16.1721134185791,False,8532,9951,0.9167577028274536
90,101:90,drone,physical,pos,no,physical,-11.189793537474195,11.468735694885254,False,17993,5512,0.7777212262153625
91,101:91,command_post,physical,none,no,physical,-11.157947011589307,-2.3975582122802734,False,5292,26775,0.9990092515945435
92,101:92,firefight,physical,pos,no,physical,-11.116823767672763,8.297723770141602,True,13670,23172,0.8565574884414673
93,101:93,helicopter,mono,pos,yes,-6..+3,0.0,-8.219388961791992,True,688,85638,0.5
94,101:94,patrol,mono,none,yes,-6..+3,0.0,14.54002857208252,False,19406,3320,0.49999988079071045
95,101:95,command_post,stereo,none,no,-6..+3,0.5883664650313634,11.988425254821777,False,7276,17633,0.360895037651062
96,101:96,firefight,mono,none,no,-6..+3,0.0,32.141700744628906,True,22819,979,0.5000016093254089
97,101:97,apc,physical,none,no,physical,-10.758533776083851,-6.102814674377441,True,3822,49117,0.8132815361022949
98,101:98,helicopter,mono,pos,yes,-6..+3,0.0,-15.588491439819336,True,410,82293,0.5
99,101:99,drone,low_ild,none,no,-6..+3,0.7230208159997886,18.59675407409668,False,6724,3076,0.7207494378089905
100,101:100,patrol,physical,pos,no,physical,-9.324211788579483,23.605764389038086,False,27915,1567,0.8248001933097839
101,101:101,windy_ridge,physical,none,yes,physical,-11.706690379814994,-13.847174644470215,True,2432,13395,0.8236527442932129
102,101:102,patrol,physical,none,no,physical,-12.770829243475063,14.908105850219727,False,12090,5831,0.9506195783615112
103,101:103,apc,physical,pos,no,physical,-10.601031334428402,-7.041996002197266,True,1191,66814,0.6549766659736633
104,101:104,artillery,physical,pos,no,physical,-13.319897385717326,24.247028350830078,True,22334,1881,0.5786678194999695
105,101:105,patrol,mono,none,no,-6..+3,0.0,24.003334045410156,False,20178,3430,0.49999988079071045
106,101:106,drone,mono,pos,no,-6..+3,0.0,20.465290069580078,False,21707,7996,0.5000001192092896
107,101:107,patrol,stereo,unspatialised,no,-6..+3,-0.12682441514780152,18.402647018432617,False,15703,1837,0.5426149964332581
108,101:108,command_post,physical,pos,no,physical,-15.724292377571295,17.25728416442871,False,15774,8970,0.9403784871101379
109,101:109,firefight,physical,none,no,physical,-10.167862381377223,17.343069076538086,True,18919,11262,0.8633813261985779
110,101:110,firefight,physical,neg,no,physical,-10.60187463645287,10.84685230255127,True,9893,34476,0.9409676194190979
111,101:111,firefight,physical,pos,yes,physical,-10.442161112718512,22.078229904174805,False,17043,3289,0.741904616355896
112,101:112,patrol,mono,neg,no,-6..+3,0.0,31.074466705322266,False,15736,276,0.5
113,101:113,helicopter,mono,none,yes,-6..+3,0.0,-2.2800850868225098,False,5192,31153,0.5
114,101:114,firefight,physical,none,no,physical,-14.516219680239509,17.113388061523438,False,17548,11172,0.9363957643508911
115,101:115,command_post,physical,pos,no,physical,-16.67790724220101,16.069358825683594,False,13539,14672,0.9184855818748474
116,101:116,helicopter,physical,neg,yes,physical,-9.130698240580468,-6.7097272872924805,True,2597,56873,0.8860820531845093
117,101:117,drone,physical,pos,no,physical,-11.441557693479794,6.655764579772949,False,7051,29141,0.9927822947502136
118,101:118,helicopter,physical,pos,no,physical,-9.799746637442595,-9.353656768798828,True,3650,63968,0.733001172542572
119,101:119,firefight,physical,none,no,physical,-9.31296584260691,25.20891571044922,True,14202,5355,0.9584524631500244
120,101:120,artillery,physical,pos,no,physical,-16.368479178194246,24.97138786315918,True,20565,1107,0.9775118827819824
121,101:121,helicopter,physical,pos,yes,physical,-13.135144282179965,-9.36450481414795,True,618,59779,0.6843824982643127
122,101:122,firefight,physical,pos,no,physical,-9.295479331605542,1.1348475217819214,False,12719,17088,0.7808408737182617
123,101:123,drone,physical,none,no,physical,-8.88400347009538,10.94930648803711,False,10299,9813,0.9541135430335999
124,101:124,windy_ridge,physical,pos,yes,physical,-16.06024201115104,-2.920106887817383,False,9751,5515,0.9134156703948975
125,101:125,apc,low_ild,pos,no,-6..+3,0.37534173561203943,-7.2869415283203125,True,481,80535,0.17963466048240662
126,101:126,helicopter,physical,neg,yes,physical,-15.175389725476808,-11.229118347167969,True,489,84637,0.6408729553222656
127,101:127,apc,low_ild,neg,no,-6..+3,-5.646879797636451,-5.884180545806885,True,683,77962,0.756938636302948
128,101:128,patrol,physical,pos,yes,physical,-9.666886426549361,9.700770378112793,False,11606,15188,0.8489428758621216
129,101:129,apc,physical,pos,no,physical,-11.262894243022977,-12.003999710083008,True,1448,47409,0.7418467402458191
130,101:130,windy_ridge,physical,none,yes,physical,-13.571955263551956,-8.707804679870605,False,12964,12661,0.8739884495735168
131,101:131,apc,mono,neg,no,-6..+3,0.0,-20.300094604492188,True,162,87565,0.5
132,101:132,firefight,mono,pos,no,-6..+3,0.0,14.238585472106934,True,18430,20632,0.5
133,101:133,command_post,physical,pos,no,physical,-13.232213394263056,3.048144817352295,False,3853,29449,0.8842021822929382
134,101:134,helicopter,physical,pos,yes,physical,-13.516852835860792,-23.906150817871094,True,426,65844,0.6845846772193909
135,101:135,patrol,physical,pos,no,physical,-9.30754419810998,10.347548484802246,False,10076,4754,0.8950623869895935
136,101:136,artillery,physical,pos,no,physical,-13.090171601946984,31.211593627929688,False,21958,829,0.9442296624183655
137,101:137,patrol,physical,pos,yes,physical,-8.948697772924369,6.216792583465576,False,5670,23732,0.7997743487358093
138,101:138,firefight,physical,pos,yes,physical,-10.356078604393005,17.5222225189209,True,22463,5616,0.7129700779914856
139,101:139,drone,stereo,none,no,-6..+3,0.8896268612220126,15.751001358032227,False,11982,5458,0.3239894509315491
140,101:140,firefight,physical,none,no,physical,-10.915741365017716,10.324409484863281,False,19728,15989,0.9404408931732178
141,101:141,command_post,physical,pos,no,physical,-11.968432167966931,6.470183372497559,False,3410,32652,0.884750247001648
142,101:142,patrol,physical,none,no,physical,-10.939637845643638,29.695894241333008,False,19613,1084,0.9978222250938416
143,101:143,artillery,physical,none,no,physical,-12.184979183447354,33.21820831298828,False,12771,460,0.9775339961051941
144,101:144,patrol,physical,pos,no,physical,-15.84863269196385,31.175363540649414,False,19342,612,0.9265163540840149
145,101:145,artillery,low_ild,pos,yes,-6..+3,1.3853119386768107,32.24411392211914,False,18005,620,0.10453297197818756
146,101:146,command_post,physical,pos,no,physical,-14.273020722318343,-7.830295085906982,False,2534,22433,0.889602780342102
147,101:147,patrol,mono,pos,yes,-6..+3,0.0,26.47484588623047,False,13117,1683,0.4999998211860657
148,101:148,firefight,physical,pos,yes,physical,-16.51698780923578,7.489459991455078,False,13838,13373,0.8639456629753113
149,101:149,command_post,physical,pos,no,physical,-15.466027908491384,2.7864644527435303,False,2937,58937,0.9863805174827576
150,101:150,drone,low_ild,pos,no,-6..+3,-2.374067481513684,10.276932716369629,False,8122,27506,0.8331605195999146
151,101:151,patrol,low_ild,none,no,-6..+3,-4.553531411021822,30.276485443115234,False,15395,725,0.9681151509284973
152,101:152,command_post,physical,pos,no,physical,-16.288861293562235,2.697824478149414,False,8112,36724,0.8788819313049316
153,101:153,drone,low_ild,neg,yes,-6..+3,-3.847710593962333,12.290306091308594,False,10063,6753,0.84321528673172
154,101:154,apc,physical,pos,no,physical,-15.331831570610946,-13.2989501953125,True,598,82195,0.614300012588501
155,101:155,helicopter,mono,pos,no,-6..+3,0.0,-12.34579086303711,True,578,84881,0.5
156,101:156,command_post,physical,pos,no,physical,-16.164547321972258,3.052825450897217,False,6202,47191,0.9041194319725037
157,101:157,command_post,physical,pos,no,physical,-16.57236473854207,20.498502731323242,False,12030,7583,0.9337105751037598
158,101:158,command_post,physical,none,no,physical,-9.888636402044654,14.334782600402832,False,13664,7720,0.9651516675949097
159,101:159,helicopter,physical,pos,yes,physical,-8.906037586019579,-9.467251777648926,True,553,84560,0.563705325126648
160,101:160,patrol,physical,none,no,physical,-15.149115194309708,20.309978485107422,False,11185,6237,0.9561260938644409
161,101:161,patrol,physical,pos,no,physical,-16.68999685263543,19.219539642333984,False,10265,10375,0.8865920901298523
162,101:162,apc,physical,pos,no,physical,-16.53915276412555,-12.838312149047852,True,1493,50201,0.795510470867157
163,101:163,firefight,physical,neg,yes,physical,-12.909145157696688,17.772857666015625,True,9551,20250,0.9219695925712585
164,101:164,windy_ridge,stereo,unspatialised,yes,-6..+3,0.3042101076617101,-3.937636375427246,False,4110,12388,0.36866867542266846
165,101:165,command_post,physical,none,no,physical,-14.362425501601301,5.351127624511719,False,7763,43443,0.9860329031944275
166,101:166,windy_ridge,physical,neg,yes,physical,-12.981468604676476,-2.223280191421509,False,18137,9674,0.8771240711212158
167,101:167,windy_ridge,physical,pos,yes,physical,-13.912425803309738,4.887190818786621,False,11738,6735,0.8648194074630737
168,101:168,artillery,physical,pos,no,physical,-12.330469650650958,17.108190536499023,False,14725,7349,0.9317675828933716
169,101:169,firefight,stereo,unspatialised,no,-6..+3,0.32363778572639035,13.117696762084961,True,7713,17196,0.38039395213127136
170,101:170,firefight,physical,pos,no,physical,-11.979600122210606,17.461341857910156,True,28329,6038,0.8039946556091309
171,101:171,apc,physical,pos,no,physical,-14.770303713206033,-6.354839324951172,True,1190,66014,0.7736144065856934
172,101:172,command_post,physical,neg,no,physical,-17.41774200195281,-1.5645174980163574,False,2118,68932,0.8701695799827576
173,101:173,drone,physical,neg,no,physical,-19.386840332152712,31.081180572509766,False,29486,1168,0.9570105075836182
174,101:174,command_post,physical,neg,no,physical,-16.028813559708126,3.6055331230163574,False,7949,45662,0.8352498412132263
175,101:175,apc,physical,pos,no,physical,-15.420114778736085,-14.210098266601562,True,499,79013,0.7488846778869629
176,101:176,helicopter,physical,pos,no,physical,-16.47270066274927,-10.283191680908203,True,3875,65473,0.8011847138404846
177,101:177,patrol,low_ild,none,no,-6..+3,-0.316029278944292,35.48089599609375,False,12867,237,0.810680091381073
178,101:178,patrol,low_ild,none,yes,-6..+3,-1.8543365129448048,-8.923035621643066,False,4883,14024,0.4991060197353363
179,101:179,artillery,physical,none,no,physical,-10.878760181485028,17.546464920043945,False,18396,1659,0.9165312647819519
180,101:180,windy_ridge,physical,pos,yes,physical,-17.66504261837406,9.698272705078125,False,15101,4112,0.924243152141571
181,101:181,artillery,mono,pos,no,-6..+3,0.0,18.513397216796875,True,8772,7583,0.5000000596046448
182,101:182,command_post,physical,pos,no,physical,-14.60636015993127,3.510132074356079,False,9925,38456,0.9443252682685852
183,101:183,apc,physical,none,no,physical,-11.413176456021109,-15.068684577941895,True,4505,44018,0.9176198244094849
184,101:184,patrol,physical,pos,no,physical,-10.891735812837041,22.84573745727539,False,16959,4923,0.9024182558059692
185,101:185,patrol,physical,none,yes,physical,-12.796659072193329,7.740569114685059,False,9782,7404,0.9060342311859131
186,101:186,windy_ridge,physical,none,yes,physical,-16.258065035871738,8.686826705932617,False,13254,4262,0.9187780618667603
187,101:187,drone,physical,pos,no,physical,-9.153537052128776,11.801685333251953,False,7168,13131,0.7904667258262634
188,101:188,patrol,low_ild,pos,no,-6..+3,-5.9909753348194315,29.79033660888672,False,19254,770,0.5692420601844788
189,101:189,apc,physical,none,no,physical,-11.32060914431196,-8.93203353881836,True,1037,50697,0.753880500793457
190,101:190,windy_ridge,physical,none,yes,physical,-10.0007836696849,-0.539208710193634,False,11428,11136,0.8217195868492126
191,101:191,windy_ridge,physical,pos,yes,physical,-10.414770202768366,-5.732912540435791,False,5286,13483,0.828254222869873
192,101:192,apc,mono,none,no,-6..+3,0.0,-3.0519232749938965,True,13513,34430,0.5
193,101:193,patrol,physical,pos,no,physical,-13.389179079517078,8.549775123596191,False,8620,11616,0.9228115081787109
194,101:194,command_post,physical,pos,no,physical,-15.892289299723934,1.8420374393463135,False,4515,51058,0.9902975559234619
195,101:195,artillery,mono,pos,no,-6..+3,0.0,30.958024978637695,False,19998,253,0.49999940395355225
196,101:196,drone,mono,none,no,-6..+3,0.0,29.4357967376709,False,17101,1028,0.49999943375587463
197,101:197,firefight,mono,pos,no,-6..+3,0.0,-2.459676742553711,True,4229,39976,0.5
198,101:198,patrol,physical,pos,no,physical,-15.694730808047076,22.03275489807129,False,18617,3648,0.9249676465988159
199,101:199,windy_ridge,physical,none,yes,physical,-15.549984206441017,-3.30000901222229,False,6827,10908,0.8791303634643555
