i,seed,scene,ref_mode,near,wind,m2_bucket,ref_speech_gain_db,snr_db,clipped,n_speech,n_noise,auc_item
25,77:25,patrol,physical,none,no,physical,-12.491762236958813,31.050395965576172,False,14073,1010,0.9200332164764404
26,77:26,windy_ridge,mono,none,yes,-6..+3,0.0,-10.49826717376709,False,5954,10258,0.4999999701976776
27,77:27,drone,physical,pos,no,physical,-12.561953369405273,13.93716812133789,False,13034,9813,0.9343219995498657
28,77:28,patrol,physical,pos,no,physical,-10.803206738783608,26.838035583496094,False,22953,867,0.8884004354476929
29,77:29,patrol,physical,pos,no,physical,-13.663440960133919,23.423725128173828,False,11061,2833,0.9315018653869629
30,77:30,patrol,low_ild,pos,no,-6..+3,-3.7764989539476517,29.65799331665039,False,24207,1899,0.31685566902160645
31,77:31,apc,physical,neg,no,physical,-13.309591192468776,-4.407599925994873,True,941,64903,0.8056854605674744
32,77:32,command_post,physical,neg,no,physical,-9.2682159445107,16.858301162719727,False,9471,12647,0.980150043964386
33,77:33,apc,physical,none,no,physical,-14.143545106868558,-5.8838958740234375,True,2738,35827,0.8648355603218079
34,77:34,patrol,mono,pos,no,-6..+3,0.0,26.93065643310547,False,19874,1838,0.5000000596046448
35,77:35,windy_ridge,physical,pos,yes,physical,-10.042944894567707,18.16061782836914,False,10377,2103,0.8324772715568542
36,77:36,firefight,physical,pos,no,physical,-11.684394337337793,19.27097511291504,False,20491,5054,0.9319067001342773
37,77:37,drone,physical,none,yes,physical,-9.470844616275556,14.95965576171875,False,10727,5558,0.9534386396408081
38,77:38,patrol,physical,neg,no,physical,-8.638090186310322,32.38542556762695,False,29365,406,0.9996525645256042
39,77:39,apc,physical,pos,no,physical,-9.647322244996506,-16.593523025512695,True,593,63817,0.6503761410713196
40,77:40,drone,mono,pos,no,-6..+3,0.0,11.8335542678833,False,7746,40078,0.5
41,77:41,firefight,physical,none,yes,physical,-14.296584250108637,13.997138977050781,True,18408,4209,0.8225696086883545
42,77:42,firefight,physical,none,no,physical,-10.787942093651585,31.52768325805664,True,23274,2164,0.5696070790290833
43,77:43,firefight,physical,pos,no,physical,-9.974850062537755,30.533832550048828,True,12438,2513,0.6240695714950562
44,77:44,drone,physical,pos,no,physical,-11.523972019281445,9.484137535095215,False,14168,14919,0.7497075200080872
45,77:45,windy_ridge,physical,pos,yes,physical,-12.637461101300865,2.047985553741455,False,5009,8615,0.8409442901611328
46,77:46,helicopter,mono,none,yes,-6..+3,0.0,-7.479024887084961,True,9013,30091,0.5
47,77:47,artillery,physical,pos,no,physical,-13.078441818898469,25.928525924682617,False,19443,4843,0.8963558077812195
48,77:48,command_post,physical,none,no,physical,-14.015142724036231,19.24436378479004,False,24481,5444,0.9603201150894165
49,77:49,windy_ridge,physical,pos,yes,physical,-13.892637996229745,-6.451246738433838,False,4433,15183,0.8512822389602661
50,77:50,drone,physical,pos,no,physical,-12.83160481441325,21.808692932128906,False,24157,4288,0.9729030132293701
51,77:51,patrol,physical,pos,no,physical,-14.139022177861918,21.29734230041504,False,14028,8079,0.8932418823242188
52,77:52,drone,physical,none,no,physical,-16.80684439560453,24.486562728881836,False,12315,9287,0.9998358488082886
53,77:53,apc,physical,pos,no,physical,-15.214880680881052,-14.272838592529297,True,1530,38726,0.8265315890312195
54,77:54,patrol,mono,none,no,-6..+3,0.0,26.09994888305664,False,18427,3031,0.49999988079071045
55,77:55,apc,physical,pos,no,physical,-9.631304016450198,-14.920910835266113,True,291,75796,0.5360151529312134
56,77:56,patrol,physical,neg,yes,physical,-15.992123873231357,12.854293823242188,False,24232,4148,0.8942549228668213
57,77:57,apc,physical,pos,no,physical,-12.785449345161009,-23.67196273803711,True,85,58549,0.4579331874847412
58,77:58,apc,physical,pos,no,physical,-13.950489936525763,-13.841324806213379,True,1483,44854,0.7971524596214294
59,77:59,apc,physical,none,no,physical,-15.822366669443834,3.359400987625122,True,5098,38065,0.915499746799469
60,77:60,apc,mono,pos,no,-6..+3,0.0,-11.966699600219727,True,1722,54554,0.5
61,77:61,drone,physical,pos,no,physical,-8.694492383228614,15.890783309936523,False,15887,5595,0.7763153314590454
62,77:62,patrol,physical,pos,yes,physical,-12.906415003854633,14.821444511413574,False,17118,2992,0.9135828614234924
63,77:63,firefight,physical,pos,no,physical,-14.885947910087431,21.30042839050293,False,14799,3882,0.978054404258728
64,77:64,windy_ridge,physical,none,yes,physical,-11.75914089050351,15.691882133483887,False,28268,1929,0.8884788751602173
65,77:65,windy_ridge,physical,pos,yes,physical,-9.817324134680305,10.796964645385742,False,13890,3808,0.8077632784843445
66,77:66,command_post,physical,pos,no,physical,-16.772035726750666,10.605668067932129,False,16227,18899,0.9624089598655701
67,77:67,command_post,physical,pos,no,physical,-12.630986699375484,14.2973051071167,False,10358,12686,0.764665961265564
68,77:68,patrol,physical,pos,no,physical,-12.538380468197417,30.66374969482422,False,16753,964,0.981846809387207
69,77:69,helicopter,physical,none,yes,physical,-11.543830230783719,-6.549682140350342,True,3137,75394,0.8486529588699341
70,77:70,patrol,stereo,unspatialised,yes,-6..+3,-0.3310022531883874,12.394523620605469,False,10399,13358,0.469124436378479
71,77:71,windy_ridge,physical,none,yes,physical,-10.336485205368326,7.144292831420898,False,7058,6549,0.8277565240859985
72,77:72,apc,physical,none,no,physical,-13.863514647682091,-3.7136244773864746,True,2847,71857,0.810863733291626
73,77:73,patrol,physical,neg,no,physical,-13.92859959313624,20.794008255004883,False,10096,3598,0.9771895408630371
74,77:74,apc,mono,none,no,-6..+3,0.0,-2.94706130027771,True,6681,40614,0.5
75,77:75,command_post,mono,pos,no,-6..+3,0.0,5.071771144866943,False,4902,40150,0.5
76,77:76,patrol,mono,none,no,-6..+3,0.0,27.213520050048828,False,17779,1078,0.4999999403953552
77,77:77,apc,physical,neg,no,physical,-10.229333739155717,-23.13031768798828,True,408,34542,0.641435444355011
78,77:78,command_post,physical,pos,no,physical,-15.71898359165769,19.814786911010742,False,10405,17874,0.9123527407646179
79,77:79,windy_ridge,physical,pos,yes,physical,-10.38651245003767,2.325305461883545,False,13536,9629,0.7965448498725891
80,77:80,patrol,physical,none,no,physical,-13.762887030841213,28.241016387939453,False,28664,1039,0.9908269047737122
81,77:81,drone,low_ild,none,no,-6..+3,-0.2790606361935275,15.340681076049805,False,4174,36675,0.11855722218751907
82,77:82,patrol,physical,pos,yes,physical,-15.875664605852698,11.745085716247559,False,12754,2979,0.8891665935516357
83,77:83,patrol,physical,none,no,physical,-12.288901368036669,30.953289031982422,False,12517,1801,0.9945436120033264
84,77:84,command_post,physical,none,no,physical,-14.443067134890285,15.567560195922852,False,17845,16618,0.9114116430282593
85,77:85,command_post,physical,pos,no,physical,-11.935921767837051,10.553565979003906,False,4764,30756,0.9330315589904785
86,77:86,drone,physical,pos,no,physical,-17.027088296751998,5.579972743988037,False,16604,23170,0.9295526146888733
87,77:87,patrol,physical,none,yes,physical,-10.205069648505514,9.449004173278809,False,9648,6612,0.8145844340324402
88,77:88,firefight,physical,none,no,physical,-10.567236647103183,29.560802459716797,False,17637,331,0.9542586207389832
89,77:89,windy_ridge,physical,pos,yes,physical,-15.795199786634502,19.242685317993164,False,16489,2070,0.9017400145530701
90,77:90,patrol,physical,none,no,physical,-12.50744894516864,3.043821334838867,False,17269,5825,0.9864640235900879
91,77:91,windy_ridge,physical,none,yes,physical,-16.235121224290047,-3.433220624923706,False,3351,14473,0.8287900686264038
92,77:92,patrol,physical,none,no,physical,-12.930324262680372,25.039541244506836,False,27970,1594,0.974582850933075
93,77:93,helicopter,low_ild,pos,yes,-6..+3,1.2657809764615138,-15.741315841674805,True,439,75076,0.28319981694221497
94,77:94,drone,physical,pos,no,physical,-12.990538574311486,19.330421447753906,False,16246,5137,0.9757111072540283
95,77:95,artillery,physical,pos,no,physical,-14.599631448989399,7.250809192657471,False,10508,15225,0.9382041096687317
96,77:96,apc,physical,pos,no,physical,-13.320415152276706,-20.45671844482422,True,506,56196,0.7167059779167175
97,77:97,patrol,physical,pos,no,physical,-9.297692292749296,12.738962173461914,False,3545,24120,0.6505593657493591
98,77:98,patrol,physical,pos,no,physical,-14.021887895187746,37.898582458496094,False,16315,128,0.989047646522522
99,77:99,firefight,mono,pos,yes,-6..+3,0.0,11.693964958190918,False,5096,44536,0.5
100,77:100,windy_ridge,physical,pos,yes,physical,-11.5617293822163,15.541906356811523,False,29232,1370,0.8600825667381287
101,77:101,helicopter,low_ild,none,yes,-6..+3,-4.716891718699117,-10.992877960205078,True,1066,73885,0.6920913457870483
102,77:102,firefight,physical,neg,yes,physical,-10.513943953372625,-9.23914909362793,True,3898,38604,0.9564383625984192
103,77:103,artillery,physical,pos,no,physical,-11.061485911630133,26.439163208007812,True,13058,1653,0.5820631384849548
104,77:104,helicopter,physical,neg,no,physical,-11.089350177195904,-9.587356567382812,True,1947,78881,0.9100295901298523
105,77:105,artillery,physical,none,no,physical,-11.227048827330307,17.787233352661133,True,10945,2836,0.7744296789169312
106,77:106,drone,physical,pos,no,physical,-12.655764534784659,16.833250045776367,False,19347,4362,0.9850650429725647
107,77:107,apc,physical,pos,no,physical,-17.314255778742424,-24.09427261352539,True,77,70994,0.43403008580207825
108,77:108,command_post,physical,none,no,physical,-11.427617800761382,12.597060203552246,False,7457,16670,0.8362592458724976
109,77:109,helicopter,physical,pos,no,physical,-13.274669267224038,-6.08946418762207,True,3407,36536,0.8129208087921143
110,77:110,firefight,physical,none,no,physical,-15.125875751050042,4.9824347496032715,True,9885,15923,0.9206268191337585
111,77:111,drone,physical,pos,no,physical,-11.57610368981669,3.4330475330352783,False,12829,12718,0.9479802250862122
112,77:112,artillery,physical,pos,no,physical,-9.30704614761921,4.000025749206543,False,11992,17252,0.7140555381774902
113,77:113,firefight,physical,pos,yes,physical,-15.22362887387381,17.419897079467773,True,7976,26741,0.9148206114768982
114,77:114,helicopter,physical,pos,yes,physical,-9.12271775200617,-7.769050121307373,True,3250,67481,0.6753102540969849
115,77:115,drone,low_ild,pos,no,-6..+3,-3.697399039803358,9.94700813293457,False,8575,6230,0.2959545850753784
116,77:116,artillery,physical,pos,no,physical,-15.722132424475937,26.027587890625,True,33943,1761,0.807641327381134
117,77:117,helicopter,physical,pos,no,physical,-14.681967570132443,-15.686182975769043,True,375,73810,0.5169031620025635
118,77:118,windy_ridge,physical,none,yes,physical,-13.56182489542443,20.353553771972656,False,14593,2453,0.8993079662322998
119,77:119,patrol,physical,none,yes,physical,-10.214398388618399,3.343626022338867,False,5231,11318,0.8652489185333252
120,77:120,patrol,physical,none,no,physical,-13.99167924218984,23.33181381225586,False,17697,2414,0.9608870148658752
121,77:121,drone,physical,pos,no,physical,-9.842148587868678,7.834357738494873,False,7213,22255,0.932217538356781
122,77:122,command_post,mono,none,no,-6..+3,0.0,3.0421199798583984,False,7358,28229,0.5000000596046448
123,77:123,helicopter,low_ild,pos,yes,-6..+3,2.2235071955457517,0.4262058734893799,True,3523,26192,0.26355111598968506
124,77:124,windy_ridge,physical,pos,yes,physical,-9.858669294127594,16.76845359802246,False,16563,2684,0.7772434949874878
125,77:125,command_post,mono,pos,no,-6..+3,0.0,-2.4819352626800537,False,3656,41067,0.5
126,77:126,firefight,physical,none,no,physical,-14.098294914203578,24.37832260131836,False,26969,8424,0.930955171585083
127,77:127,apc,physical,pos,no,physical,-12.695565978883703,-14.216028213500977,True,227,85730,0.5496969819068909
128,77:128,command_post,physical,pos,no,physical,-11.27899319574049,6.633347511291504,False,16789,26507,0.9049635529518127
129,77:129,command_post,physical,pos,no,physical,-12.543652914115391,5.259232997894287,False,6845,33153,0.9811049103736877
130,77:130,firefight,physical,pos,no,physical,-9.302109467173619,19.732425689697266,False,17535,6561,0.8532729148864746
131,77:131,patrol,low_ild,none,no,-6..+3,0.4408206811756443,18.405195236206055,False,9611,24130,0.35731083154678345
132,77:132,windy_ridge,low_ild,none,yes,-6..+3,-4.185233077018218,5.950227737426758,False,17190,4846,0.6749193072319031
133,77:133,patrol,physical,pos,no,physical,-11.495248828800428,31.205074310302734,False,18315,784,0.863976776599884
134,77:134,command_post,mono,pos,no,-6..+3,0.0,6.42216157913208,False,10729,21475,0.4999999403953552
135,77:135,windy_ridge,low_ild,pos,yes,-6..+3,1.7530412915132487,-1.6697371006011963,False,6353,14954,0.3343505263328552
136,77:136,apc,physical,none,no,physical,-15.200109548774858,-18.03351593017578,True,932,64648,0.7324041724205017
137,77:137,windy_ridge,physical,neg,yes,physical,-10.13039972043967,2.0718414783477783,False,7574,7778,0.8268954753875732
138,77:138,apc,stereo,unspatialised,no,-6..+3,0.912909044339596,-7.93562650680542,True,778,69961,0.3832975924015045
139,77:139,patrol,physical,pos,no,physical,-16.049325272349513,20.16997528076172,False,13104,5557,0.8910095691680908
140,77:140,apc,physical,neg,no,physical,-10.546174864743218,-17.755952835083008,True,404,82071,0.6931002140045166
141,77:141,patrol,low_ild,pos,no,-6..+3,-1.9967235788553452,27.22198486328125,False,20132,2439,0.30830875039100647
142,77:142,helicopter,physical,pos,yes,physical,-16.813753279322903,-28.52593421936035,True,274,52606,0.7404966950416565
143,77:143,command_post,physical,pos,no,physical,-9.586418196448754,6.538895606994629,False,8443,9317,0.9851283431053162
144,77:144,drone,low_ild,none,no,-6..+3,1.448014576294156,23.780704498291016,False,12318,1724,0.004876194521784782
145,77:145,apc,low_ild,none,no,-6..+3,-0.12932654692508905,-19.2839412689209,True,678,73158,0.47527915239334106
146,77:146,patrol,low_ild,pos,no,-6..+3,-2.791254956022385,36.85107421875,False,21848,3,0.980593204498291
147,77:147,command_post,mono,pos,no,-6..+3,0.0,14.39897632598877,False,9278,22885,0.5000000596046448
148,77:148,command_post,physical,pos,no,physical,-14.985712531795556,5.187409400939941,False,7815,11312,0.8495532870292664
149,77:149,patrol,mono,pos,no,-6..+3,0.0,34.942012786865234,False,8482,453,0.4999997317790985
150,77:150,firefight,low_ild,pos,yes,-6..+3,-4.053265742299377,19.032386779785156,True,30921,4705,0.22355937957763672
151,77:151,windy_ridge,physical,none,yes,physical,-12.559971858103676,1.9687284231185913,False,11556,6857,0.8369337320327759
152,77:152,firefight,physical,none,no,physical,-15.667459989351691,26.383390426635742,False,25498,2412,0.9588301777839661
153,77:153,command_post,physical,pos,no,physical,-13.236901358261989,-0.7456387281417847,False,5887,32005,0.9768499135971069
154,77:154,command_post,physical,pos,no,physical,-15.826492657921875,5.448367595672607,False,2248,35742,0.9675607085227966
155,77:155,apc,physical,pos,no,physical,-12.468557225805714,-11.643627166748047,True,2984,47923,0.7641991376876831
156,77:156,firefight,low_ild,pos,no,-6..+3,1.6035726330566575,17.348812103271484,True,17411,12752,0.06080423295497894
157,77:157,windy_ridge,physical,pos,yes,physical,-10.963518807865178,-11.08127212524414,False,2942,10924,0.7634144425392151
158,77:158,windy_ridge,physical,pos,yes,physical,-12.505728828427827,2.045440196990967,False,18803,9563,0.8541191816329956
159,77:159,patrol,physical,pos,no,physical,-16.15396467685249,35.305992126464844,False,16810,92,0.9814862012863159
160,77:160,drone,physical,neg,no,physical,-16.884676066769686,19.751203536987305,False,19404,4324,0.9553253054618835
161,77:161,artillery,low_ild,pos,no,-6..+3,1.7073196780298723,27.753068923950195,True,14795,1515,0.2214488387107849
162,77:162,patrol,physical,pos,yes,physical,-13.879020135570507,21.46200942993164,False,22233,2452,0.8918988108634949
163,77:163,firefight,mono,none,no,-6..+3,0.0,30.34310531616211,False,12695,2784,0.5
164,77:164,patrol,physical,none,no,physical,-13.558233264289498,28.194232940673828,False,22471,1790,0.9793102145195007
165,77:165,firefight,physical,pos,no,physical,-15.195402419965891,19.825674057006836,True,13920,9122,0.933504045009613
166,77:166,firefight,stereo,none,no,-6..+3,-0.040740049955548585,25.522083282470703,True,29092,4539,0.39141035079956055
167,77:167,command_post,physical,pos,no,physical,-8.518491852792003,21.351301193237305,False,16660,3789,0.9002941250801086
168,77:168,firefight,mono,pos,no,-6..+3,0.0,11.517373085021973,True,10564,15051,0.5
169,77:169,firefight,physical,pos,no,physical,-16.243590416853294,15.593467712402344,False,16864,3325,0.9166104197502136
170,77:170,patrol,physical,neg,no,physical,-10.399766422143614,26.20560073852539,False,23494,277,0.9803710579872131
171,77:171,artillery,physical,pos,no,physical,-13.79052738790681,20.062602996826172,False,14084,1569,0.9478726387023926
172,77:172,windy_ridge,physical,pos,yes,physical,-16.505213073039897,14.958600044250488,False,17470,3911,0.9220803380012512
173,77:173,patrol,physical,pos,no,physical,-9.584435006657927,30.790834426879883,False,18333,1547,0.7530447244644165
174,77:174,helicopter,physical,neg,yes,physical,-10.348399122549981,-9.405494689941406,True,1145,74515,0.8361742496490479
175,77:175,patrol,physical,pos,no,physical,-12.942714942601242,14.306619644165039,False,10973,5224,0.9210869073867798
176,77:176,patrol,physical,pos,no,physical,-14.217499537048248,8.50344467163086,False,10829,10158,0.9446079730987549
177,77:177,patrol,physical,pos,no,physical,-8.686111343115662,16.196229934692383,False,14875,4800,0.23159585893154144
178,77:178,firefight,physical,none,no,physical,-15.44318711663351,30.727745056152344,False,15327,1740,0.9071723222732544
179,77:179,command_post,physical,neg,no,physical,-16.98029105439567,6.993655681610107,False,8257,29879,0.9825227856636047
180,77:180,artillery,physical,neg,no,physical,-12.31309911563157,23.83966827392578,True,28438,1539,0.9066337943077087
181,77:181,patrol,physical,pos,no,physical,-16.457879231719147,9.740121841430664,False,14027,7195,0.9122098684310913
182,77:182,command_post,physical,pos,no,physical,-16.135313590877338,-2.2759275436401367,False,1856,71244,0.9786604046821594
183,77:183,apc,physical,pos,no,physical,-9.667803981310712,-9.132393836975098,True,378,77144,0.5883806943893433
184,77:184,firefight,stereo,none,no,-6..+3,0.8498049018674116,32.059139251708984,True,19393,503,0.2831527292728424
185,77:185,apc,mono,pos,no,-6..+3,0.0,-9.948588371276855,True,601,66292,0.5000000596046448
186,77:186,helicopter,physical,pos,yes,physical,-14.353259352358334,-1.6788899898529053,True,2969,58338,0.7787722945213318
187,77:187,apc,physical,pos,no,physical,-9.670826728696525,-25.056543350219727,True,306,66626,0.5637354254722595
188,77:188,artillery,physical,pos,yes,physical,-10.00906142627527,16.574935913085938,False,24869,2687,0.7914275527000427
189,77:189,command_post,physical,pos,no,physical,-11.632218804778965,-2.0879342555999756,False,1266,69942,0.9939917922019958
190,77:190,patrol,mono,pos,no,-6..+3,0.0,12.480520248413086,False,8713,13108,0.5000000596046448
191,77:191,artillery,physical,pos,no,physical,-12.559307679127748,9.491843223571777,False,12803,6830,0.8092201948165894
192,77:192,command_post,physical,pos,no,physical,-13.691892305811557,-0.6550347208976746,False,4017,65450,0.9019885659217834
193,77:193,helicopter,physical,none,yes,physical,-12.399249282506755,-13.417725563049316,True,440,57855,0.7616442441940308
194,77:194,artillery,physical,none,no,physical,-12.00031894764782,9.34721851348877,False,21928,2619,0.9283828139305115
195,77:195,patrol,physical,none,yes,physical,-11.18550806140771,2.6182663440704346,False,13435,5374,0.8372597694396973
196,77:196,patrol,physical,pos,yes,physical,-13.524179035046203,6.03817081451416,False,34451,5639,0.925979495048523
197,77:197,apc,physical,none,no,physical,-10.842616745970531,-16.813325881958008,True,878,40666,0.7294238805770874
198,77:198,patrol,physical,pos,no,physical,-11.477747522434413,15.187520027160645,False,16572,7550,0.8270790576934814
199,77:199,patrol,physical,pos,no,physical,-16.107939886157453,18.976736068725586,False,14756,3323,0.8967589735984802
