system,id,bucket,noise_class,snr_in,clipped,ref_dropout,impulse_peak_db,fault,speech_source,snr_out,si_sdr,stoi,pesq_wb,recovery_s
refiner,0012,impulsive+stationary_5,impulsive+stationary,5.0,False,False,8.667860526258632,,ls:150-126107-0018,11.602896690368652,11.62424087524414,0.903578896057348,2.080714464187622,0.08
refiner,0013,impulsive+stationary_5,impulsive+stationary,5.0,False,False,6.143236608831243,,cvhi:common_voice_hi_24510994,12.259538650512695,12.083560943603516,0.8841935636970376,2.233830690383911,0.1
refiner,0014,impulsive+stationary_5,impulsive+stationary,5.0,False,False,-5.143956930465508,,cvhi:common_voice_hi_24386244,13.146326065063477,13.137969970703125,0.9103188431180592,2.1692192554473877,0.0
refiner,0015,impulsive+stationary_5,impulsive+stationary,5.0,False,False,-0.4795836467075052,,cvhi:common_voice_hi_40355229,16.711811065673828,16.678768157958984,0.9641389518354152,2.6146671772003174,0.0
refiner,0016,impulsive+stationary_5,impulsive+stationary,5.0,False,False,10.073408953778515,,cvhi:common_voice_hi_27383943,13.975587844848633,14.095171928405762,0.866638323172521,1.8308045864105225,0.0
refiner,0017,impulsive+stationary_5,impulsive+stationary,5.0,True,False,-5.003851710701655,,cvhi:common_voice_hi_26007659,19.352542877197266,19.318073272705078,0.980017782053199,2.4229776859283447,0.04
refiner,0018,impulsive+stationary_5,impulsive+stationary,5.0,False,False,2.4817873432906765,,cvhi:common_voice_hi_27005361,14.442716598510742,14.659280776977539,0.9690223854608999,1.8371034860610962,0.02
refiner,0019,impulsive+stationary_5,impulsive+stationary,5.0,False,False,4.56992897535552,,cvhi:common_voice_hi_24280927,12.698049545288086,12.53431510925293,0.9397794096123909,2.2496283054351807,0.2
refiner,0020,impulsive+stationary_5,impulsive+stationary,5.0,True,False,7.6102292778664875,,cvhi:common_voice_hi_23964474,17.76986312866211,18.376773834228516,0.9095372821910443,2.20232892036438,0.1
refiner,0021,impulsive+stationary_5,impulsive+stationary,5.0,False,False,9.998559316530901,,cvhi:common_voice_hi_24386804,15.997806549072266,16.526142120361328,0.9628739256217242,3.0962555408477783,0.42
refiner,0022,impulsive+stationary_5,impulsive+stationary,5.0,False,True,11.873641097750543,,cvhi:common_voice_hi_26007706,12.34554672241211,12.527490615844727,0.9359932916054211,2.3924829959869385,0.06
refiner,0023,impulsive+stationary_5,impulsive+stationary,5.0,False,False,-5.914369262771745,,cvhi:common_voice_hi_27005243,11.898507118225098,11.948402404785156,0.9523324299840332,2.101395845413208,0.0
refiner,0024,impulsive+stationary_5,impulsive+stationary,5.0,False,False,5.039155757753697,,cvhi:common_voice_hi_24562193,10.810060501098633,10.736409187316895,0.9403598655255169,2.0064637660980225,0.08
refiner,0025,impulsive+stationary_5,impulsive+stationary,5.0,False,False,3.6290035496355735,,cvhi:common_voice_hi_26007744,16.063785552978516,16.00131607055664,0.9788507614905714,2.2797083854675293,0.06
refiner,0026,impulsive+stationary_5,impulsive+stationary,5.0,False,False,11.624066903369247,,cvhi:common_voice_hi_24759072,11.88595962524414,12.426549911499023,0.9463196622161195,1.9739933013916016,0.0
refiner,0027,impulsive+stationary_5,impulsive+stationary,5.0,False,False,4.613663981723569,,cvhi:common_voice_hi_24280930,12.775612831115723,13.129318237304688,0.9648230540669823,2.2921125888824463,0.0
refiner,0028,impulsive+stationary_5,impulsive+stationary,5.0,False,False,5.921687722272276,,cvhi:common_voice_hi_24258344,11.602212905883789,11.576824188232422,0.9208887496820342,1.7795557975769043,0.0
refiner,0029,impulsive+stationary_5,impulsive+stationary,5.0,False,False,10.79662887849845,,ls:1898-145724-0001,13.243308067321777,13.149904251098633,0.9263387793108991,2.260762929916382,0.44
refiner,0030,impulsive+stationary_5,impulsive+stationary,5.0,False,False,3.4816075341852226,,ls:1898-145724-0029,12.351289749145508,12.133892059326172,0.8840655304739586,1.8684158325195312,0.0
refiner,0031,impulsive+stationary_5,impulsive+stationary,5.0,False,False,4.994067674292408,,cvhi:common_voice_hi_24225549,14.698090553283691,14.74158763885498,0.8953403817462459,1.7642366886138916,0.12
refiner,0032,impulsive+stationary_5,impulsive+stationary,5.0,True,False,4.860701883183635,,ls:226-131533-0023,14.77221965789795,14.630392074584961,0.8577443170344816,2.456591844558716,0.0
refiner,0033,impulsive+stationary_5,impulsive+stationary,5.0,False,True,4.7157618698103185,,cvhi:common_voice_hi_24782682,15.727943420410156,15.810346603393555,0.9504777850313337,2.4536054134368896,0.0
refiner,0034,impulsive+stationary_5,impulsive+stationary,5.0,False,False,6.226553841196285,,ls:1898-145715-0024,16.614330291748047,16.54200553894043,0.9678272172414962,2.6550962924957275,0.0
refiner,0035,impulsive+stationary_5,impulsive+stationary,5.0,False,False,6.378366450446871,,ls:1898-145724-0003,20.16543197631836,20.283689498901367,0.9808556906638848,3.9118199348449707,0.0
refiner,0036,impulsive+stationary_5,impulsive+stationary,5.0,False,False,5.408898445760618,,cvhi:common_voice_hi_26007577,21.31385612487793,22.599590301513672,0.9835341322944569,3.5914595127105713,0.0
refiner,0037,impulsive+stationary_5,impulsive+stationary,5.0,False,False,0.4815914484157897,,cvhi:common_voice_hi_25154331,19.770923614501953,21.95311737060547,0.883478535679115,2.6496894359588623,0.0
refiner,0038,impulsive+stationary_5,impulsive+stationary,5.0,False,False,3.508593462532419,,cvhi:common_voice_hi_25154431,15.701995849609375,16.02028465270996,0.9313460839027169,2.5342965126037598,0.06
refiner,0039,impulsive+stationary_5,impulsive+stationary,5.0,False,False,1.9455022909932635,,cvhi:common_voice_hi_24427372,12.679620742797852,12.624101638793945,0.8040732465715519,2.09716534614563,0.0
refiner,0000,impulsive_-10,impulsive,-10.0,False,False,-0.7844672756917035,,cvhi:common_voice_hi_23964472,2.862184524536133,-0.09674597531557083,0.47893508632294174,1.189334511756897,0.0
refiner,0001,impulsive_-10,impulsive,-10.0,False,False,6.986331723840957,,cvhi:common_voice_hi_27005363,5.907660484313965,4.841208457946777,0.7511039433092261,1.1780322790145874,0.02
refiner,0002,impulsive_-10,impulsive,-10.0,True,False,-2.098531557761902,,cvhi:common_voice_hi_24228379,10.550922393798828,10.153349876403809,0.8400666680169698,1.6639305353164673,0.0
refiner,0003,impulsive_-10,impulsive,-10.0,False,False,-2.039796330422819,,cvhi:common_voice_hi_27005557,7.490687370300293,6.926603317260742,0.8684377314465239,1.4014087915420532,0.3
refiner,0004,impulsive_-10,impulsive,-10.0,False,False,3.7267698403814524,,ls:1898-145724-0023,16.8857364654541,16.834339141845703,0.974137826717859,2.5101075172424316,0.14
refiner,0005,impulsive_-10,impulsive,-10.0,False,True,6.625584403384842,,cvhi:common_voice_hi_27383943,1.9791711568832397,-0.9220918416976929,0.8940366464491069,1.6489927768707275,0.02
refiner,0006,impulsive_-10,impulsive,-10.0,False,False,-0.3457733309346862,,cvhi:common_voice_hi_24228397,8.092848777770996,7.523090362548828,0.9165243174860066,1.7986907958984375,0.0
refiner,0007,impulsive_-10,impulsive,-10.0,False,False,-5.386315288684306,,ls:150-132655-0024,17.128889083862305,17.2048397064209,0.9530074104934264,3.0108044147491455,0.0
refiner,0008,impulsive_-10,impulsive,-10.0,False,False,-3.7907854852235285,,ls:226-131533-0017,10.137899398803711,9.721826553344727,0.6880992474667729,1.3757426738739014,0.0
refiner,0009,impulsive_-10,impulsive,-10.0,True,False,8.980805211151823,,cvhi:common_voice_hi_25154349,7.445210933685303,6.623549461364746,0.6909724084524561,1.2088954448699951,1.42
refiner,0010,impulsive_-10,impulsive,-10.0,False,False,11.318864184835828,,cvhi:common_voice_hi_25154387,11.747345924377441,11.861167907714844,0.8613324603668773,1.4371315240859985,0.26
refiner,0011,impulsive_-10,impulsive,-10.0,False,False,10.591250524192855,,cvhi:common_voice_hi_24510938,10.265348434448242,9.860459327697754,0.9529188989543753,2.172717332839966,0.1
refiner,0012,impulsive_-10,impulsive,-10.0,False,False,0.5802182171881025,,cvhi:common_voice_hi_26007706,10.933965682983398,10.67086410522461,0.9152120881403334,1.935015082359314,0.0
refiner,0013,impulsive_-10,impulsive,-10.0,False,False,-1.3794529365862296,,ls:226-131533-0035,11.273805618286133,10.94267463684082,0.8760887651597256,1.921265959739685,0.0
refiner,0014,impulsive_-10,impulsive,-10.0,False,True,10.354615884632913,,cvhi:common_voice_hi_26080950,9.279106140136719,8.962307929992676,0.9220989445993362,2.220503330230713,0.86
refiner,0015,impulsive_-10,impulsive,-10.0,False,False,-0.9227299471473351,,ls:1898-145720-0011,12.781457901000977,12.578316688537598,0.8786928021029475,2.2922894954681396,0.02
refiner,0016,impulsive_-10,impulsive,-10.0,False,False,-0.6207576883242787,,cvhi:common_voice_hi_27945054,6.378640174865723,5.295524597167969,0.8743113056880837,1.3883367776870728,0.0
refiner,0017,impulsive_-10,impulsive,-10.0,False,False,3.109095853950228,,ls:1898-145720-0017,7.178326606750488,6.267168045043945,0.7789715525731495,1.598516821861267,0.0
refiner,0018,impulsive_-10,impulsive,-10.0,False,False,5.385039751494652,,cvhi:common_voice_hi_24759542,7.937862396240234,7.181923866271973,0.8685408974955037,1.2849419116973877,0.06
refiner,0019,impulsive_-10,impulsive,-10.0,False,False,1.9734252810522523,,cvhi:common_voice_hi_24759564,9.18490982055664,8.778949737548828,0.8276728080490784,1.4071507453918457,0.0
refiner,0020,impulsive_-10,impulsive,-10.0,False,False,6.038950795580643,,cvhi:common_voice_hi_24386814,5.6061224937438965,4.4396467208862305,0.7667492743965494,1.3633660078048706,0.0
refiner,0021,impulsive_-10,impulsive,-10.0,False,True,-4.077843338750688,,cvhi:common_voice_hi_24759046,2.535606622695923,1.6794337034225464,0.8249088979646184,1.5496208667755127,0.0
refiner,0022,impulsive_-10,impulsive,-10.0,False,False,11.3824703562901,,cvhi:common_voice_hi_26007825,5.382627964019775,3.9094157218933105,0.7688222734292057,1.2551854848861694,0.0
refiner,0023,impulsive_-10,impulsive,-10.0,False,False,11.731934691217209,,cvhi:common_voice_hi_24261964,17.051780700683594,17.483707427978516,0.9372355791874042,2.2946197986602783,0.04
refiner,0024,impulsive_-10,impulsive,-10.0,True,False,1.525356273420103,,ls:226-131533-0032,10.042115211486816,9.60721206665039,0.8011419491753025,1.5784919261932373,0.0
refiner,0025,impulsive_-10,impulsive,-10.0,False,True,11.427285462910604,,cvhi:common_voice_hi_25154303,4.6759138107299805,2.896704912185669,0.6440588529355968,1.168077826499939,0.0
