system,id,bucket,noise_class,snr_in,clipped,ref_dropout,impulse_peak_db,fault,speech_source,snr_out,si_sdr,stoi,pesq_wb,dnsmos_sig,dnsmos_bak,dnsmos_ovrl,recovery_s,asr_text,category,noise_source,impulse_source
cascade:runs/r7_e256_wr64_refiner/best.pt,0027,blast_artillery_-10,impulsive+stationary,-10.0,False,False,16.01902603630553,,cvhi:common_voice_hi_23833334,8.473958015441895,7.810883522033691,0.7489473616873844,1.470414161682129,2.3228985927262915,3.6853716677325306,2.0801617569170197,0.0,,blast_artillery,mad:vehicle/380_1,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0028,blast_artillery_-10,impulsive+stationary,-10.0,False,False,32.0129585740666,,ls:2007-149877-0036,4.1451287269592285,2.034111976623535,0.6791299502026509,1.1988825798034668,1.9367730825506841,3.437301559421688,1.6893629771769088,0.28,,blast_artillery,mad:fighter/353_1,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0029,blast_artillery_-10,impulsive+stationary,-10.0,False,False,43.03218639953497,,cvhi:common_voice_hi_24359401,4.463325023651123,3.5647668838500977,0.8180819508969096,1.3568896055221558,2.2070819333929714,3.7041451792092257,2.003844193447669,0.16,,blast_artillery,mad:fighter/215_16,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0030,blast_artillery_-10,impulsive+stationary,-10.0,False,False,30.049278700655925,,cvhi:common_voice_hi_24758412,2.067497491836548,-1.906004548072815,0.5361485911639545,1.0876799821853638,1.7911780203026675,3.2475670725808117,1.5388357277210571,0.32,,blast_artillery,mad:vehicle/266_1,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0031,blast_artillery_-10,impulsive+stationary,-10.0,False,False,43.00686924281972,,cvhi:common_voice_hi_27761474,6.15074348449707,4.9510722160339355,0.6034956215085101,1.1102204322814941,2.030294883393378,3.3761450620155955,1.7327203218017853,0.06,,blast_artillery,mad:fighter/227_6,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0032,blast_artillery_-10,impulsive+stationary,-10.0,False,False,15.677856404300847,,cvhi:common_voice_hi_26132189,7.092008590698242,6.169960021972656,0.6660264974076711,1.2213890552520752,2.1403514595529862,3.5188678772194844,1.8515417931288536,0.0,,blast_artillery,mad:fighter/353_1,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0033,blast_artillery_-10,impulsive+stationary,-10.0,False,False,38.479394152271716,,cvhi:common_voice_hi_27860090,2.579437732696533,-0.2604942321777344,0.5518665536751517,1.091300368309021,1.8029146118872466,3.5830524524036447,1.5345481595750365,0.14,,blast_artillery,mad:helicopter/369_0,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0034,blast_artillery_-10,impulsive+stationary,-10.0,False,False,28.322792111032605,,ls:1926-147987-0006,7.897816181182861,7.233636379241943,0.779283458359481,1.293818712234497,2.3961581143128265,3.7405405446819833,2.127429852833855,0.06,,blast_artillery,mad:vehicle/282_1,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0035,blast_artillery_-10,impulsive+stationary,-10.0,False,False,17.554246534523394,,ls:1081-125237-0062,6.295848846435547,5.336427211761475,0.7987625745253628,1.725545883178711,2.692617423606071,3.585317958288682,2.3670406606330356,0.0,,blast_artillery,mad:fighter/271_2,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0000,blast_artillery_-5,impulsive+stationary,-5.0,False,False,19.056992971792326,,ls:2007-149877-0007,7.049947261810303,6.176739692687988,0.7829038347176468,1.3671138286590576,2.0099185796804235,3.463691688926214,1.79728781400076,0.04,,blast_artillery,mad:fighter/215_2,synthetic:blast:artillery
