scene,effort,lombard,path,speech_spl_set,snr_db,wind_mps,wind_spl_set,event_fired,event_peak_set,impulse_source,bed_spl_set,near_spl_set,total_A,total_Z,total_peak,total_lf_share_pre,total_crest,past_knee,knee_sample_frac,past_aop,aop_frame_frac,past_rails,rails_sample_frac,overloaded_meta,clipped_meta,speech_A,speech_Z,speech_peak,speech_crest,speech_lf_share_pre,speech_lf_peak_pre,rails_frac_without_speech,bed_A,bed_Z,bed_peak,bed_crest,bed_lf_share_pre,bed_lf_peak_pre,rails_frac_without_bed,near_A,near_Z,near_peak,near_crest,near_lf_share_pre,near_lf_peak_pre,rails_frac_without_near,wind_A,wind_Z,wind_peak,wind_crest,wind_lf_share_pre,wind_lf_peak_pre,rails_frac_without_wind,rails_dom_speech,rails_dom_bed,rails_dom_near,rails_dom_point,rails_dom_wind,rails_dom_impulse,rails_frac_if_hpf_after,peak_if_hpf_after,i,impulse_A,impulse_Z,impulse_peak,impulse_crest,impulse_lf_share_pre,impulse_lf_peak_pre,rails_frac_without_impulse,point_spl_set,point_A,point_Z,point_peak,point_crest,point_lf_share_pre,point_lf_peak_pre,rails_frac_without_point
firefight,shout,True,param,108.97257023642678,-13.371673583984375,0.0,,True,158.67774832298267,gun:ruger_ar_556_dot223_caliber/1f21c4cf-7c13-4418-94a5-fc3b79916f32_v0,71.00854771738024,76.48306883811486,122.15257765010398,123.47618027283524,159.47727966308594,0.049632715705036023,36.0010993902507,True,0.709046875,True,0.3333333333333333,True,0.14858333333333335,True,True,106.78074820236073,108.8521757429844,127.02245330810547,18.17027756512107,0.0012751768718050232,96.47825609292644,0.14726041666666667,71.92106246280903,73.20466426850038,97.97271728515625,24.76805301665587,0.000990365695291109,61.29301011865233,0.1485625,77.38561859050719,90.43034194107199,105.7576904296875,15.327348488615513,0.9255793387654511,112.09291501024067,0.14838541666666666,,,,,,,,0.006905496354458777,0.0,0.0,0.0,0.0,0.9930945036455412,0.15672916666666667,159.61578369140625,37,122.02279808707942,123.3146485167634,159.45680236816406,36.142153851400664,0.04762451250113099,125.51813217810819,0.0009583333333333333,,,,,,,,
firefight,loud,True,param,101.46232645624978,-5.592027187347412,0.7164879693063781,51.653878373408716,True,127.20044641316618,gun:glock_17_9mm_caliber/5f196719-60e8-4771-b3a1-62d26c577473_chan3_v0,76.4200133799742,84.29043419490296,89.10800826158568,93.97826878211715,126.60810852050781,0.9053847704002723,32.42467006065628,True,0.23914583333333334,False,0.0,True,4.6875e-05,True,True,83.18822999020938,86.23903154449101,105.60197448730469,19.362942942813675,0.9827859246252542,103.89708607337235,4.6875e-05,75.91964520366925,79.11740657365439,94.73350524902344,15.616098675369045,0.822937997627554,102.33414019645951,4.6875e-05,83.77358337440668,91.887171613966,105.95814514160156,14.070973527635559,0.016981311007690108,88.51929141650636,4.6875e-05,21.715680150066746,40.39742773844698,57.58531951904297,17.18789178059599,0.8148510224805932,63.448080423259526,4.6875e-05,0.0,0.0,0.0,0.0,0.0,1.0,5.7291666666666666e-05,127.16734313964844,38,85.06104478560864,86.20229174633698,126.43074798583984,40.22845623950286,0.07144954915018863,89.08626144060221,0.0,,,,,,,,
firefight,loud,True,param,103.95347238020187,-5.061579704284668,0.0,,True,132.34334866335527,gun:ruger_ar_556_dot223_caliber/c076327b-0718-4e38-8620-ba345aa2cdbc_v3,88.10820450996398,,107.2676085415569,110.56669200049063,136.48052978515625,0.231027746016717,25.913837784665617,True,0.797484375,True,0.023333333333333334,True,0.008083333333333333,True,True,101.57515318004563,104.07868431346536,122.3266372680664,18.247952954601047,0.00045558211131715737,80.4695431237611,0.008119791666666668,88.48700544749657,99.41107682975343,114.76739501953125,15.356318189777824,0.7807392763822446,119.35087481426365,0.007932291666666667,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.00859375,133.94500732421875,39,105.81939462424347,108.98482580197549,136.10797119140625,27.12314538943076,0.023979081272087494,115.94180868074703,0.0,,,,,,,,
firefight,loud,True,param,105.08158103335694,12.026561737060547,6.698771061286721,84.87473792962568,True,125.98919771514251,gun:38s&ws_dot38_caliber/28957b0d-7a32-4901-a9f5-e8fc88bd37eb_v0,71.34891029970014,,101.16274924923641,103.68867496444001,126.03563690185547,0.005130139903117883,21.946929893958426,True,0.424625,False,0.0,True,5.7291666666666666e-05,True,True,100.85158056110035,103.39099012455004,123.30570983886719,19.914719714317144,0.00011037837253556408,83.95672159248934,4.6875e-05,70.4215516228968,71.16548872577916,93.1389389038086,21.973450178029438,0.002141760878842834,65.71983118192495,5.7291666666666666e-05,,,,,,,,65.1092367018733,76.32027810167276,92.88822174072266,16.5679436390499,0.3562118417016189,88.57828358898485,5.7291666666666666e-05,0.18181818181818182,0.0,0.0,0.0,0.0,0.8181818181818182,6.25e-05,125.97894287109375,40,89.64614695916403,91.96749156883966,125.01466369628906,33.0471721274494,0.060344942524795935,106.16252348210506,1.0416666666666666e-05,,,,,,,,
firefight,loud,True,param,100.2501861626486,2.6320455074310303,0.0,,True,133.52979781340127,gun:ruger_ar_556_dot223_caliber/59870dda-c047-4ab0-9016-7a4ffd65f504_chan5_v0,74.84413382188997,75.16711839511262,94.66500794594195,98.77536281915597,132.2947235107422,0.032399630375971454,33.519360691586215,True,0.19861979166666666,False,0.0,True,0.0002916666666666667,True,True,89.07946936450051,93.85106453372092,117.18284606933594,23.331781535615022,0.0021953437555817996,89.91169918025605,0.0002916666666666667,74.50455821987208,77.14411322840772,92.25212097167969,15.108007743271969,0.003931030698091483,70.42612492416515,0.0002916666666666667,74.82887260130954,76.06505052634219,97.83003234863281,21.764981822290622,0.002053024940575906,63.90731198825711,0.0002916666666666667,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.000296875,133.18328857421875,41,93.14617710150085,97.11783919348647,132.30154418945312,35.18370499596665,0.044611755935631936,101.06444208114641,0.0,,,,,,,,
firefight,shout,True,param,108.27213241100405,-3.137801170349121,0.0,,True,146.00825351419155,gun:ruger_ar_556_dot223_caliber/f1ea3a1c-030f-4275-b3b4-28bb0cd694b2_chan1_v0,89.79949625137337,95.1828196753795,110.34626566765401,112.19317181410044,144.94898986816406,0.02562058399072702,32.755818054063624,True,0.803203125,True,0.01,True,0.00453125,True,True,105.08391517866087,106.82655069215438,125.46576690673828,18.639216214583897,0.022053480809531584,109.36284445993697,0.0038177083333333335,88.96018688539013,90.35873145687152,103.33692932128906,12.978197864417538,0.2615904880919048,101.60117555162543,0.004546875,94.3437877565156,95.14563654174023,117.11320495605469,21.967568414314457,0.42665583825390035,105.25050914758377,0.004114583333333333,,,,,,,,0.15402298850574714,0.0,0.08735632183908046,0.0,0.0,0.7586206896551724,0.004479166666666667,145.20721435546875,42,108.58945493794991,110.50225683540025,144.934326171875,34.432069336474754,0.0038234169777619986,112.41388274271822,0.000984375,,,,,,,,
firefight,loud,True,param,105.19485988829244,5.102745056152344,0.0,,True,121.5712397493647,gun:38s&ws_dot38_caliber/cda2b67e-0c10-4b96-8a5d-0819fe357bea_chan0_v0,85.76371744820547,86.39878928930243,98.78432482527563,103.9517563751796,123.42339324951172,0.5932788249662149,19.47163687433212,True,0.5448072916666666,False,0.0,True,2.604166666666667e-05,True,True,98.25975004977589,101.81059473994233,123.57246398925781,21.76186924931548,0.0005972856008446409,84.9719440052435,0.0,85.5512676934076,89.47762612609289,106.01399230957031,16.536366183477426,0.7475000677495981,103.64918459844444,3.125e-05,86.05421944000665,99.48241387354462,122.71537017822266,23.23295630467804,0.8001759677564884,123.41377944451473,2.604166666666667e-05,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0007239583333333333,126.06806945800781,43,80.13132982259957,80.66337347679891,120.99542999267578,40.33205651587687,0.06436966622081627,87.42422569399088,2.604166666666667e-05,,,,,,,,
firefight,loud,True,param,104.94944368299298,-26.77890968322754,0.0,,True,159.31713947864668,gun:glock_17_9mm_caliber/10b9773c-446d-4272-b88b-2f6af91dc413_v0,79.87053894397397,86.66852523463974,126.17537905671767,131.5788484373241,158.56324768066406,0.2442258742536307,26.984399243339965,True,0.5542604166666667,True,0.17333333333333334,True,0.09742708333333333,True,True,99.10573358353871,101.4898913020843,121.16034698486328,19.67045568277898,1.0258343747105172e-06,59.44302351745968,0.09744270833333334,79.70486839024875,83.12423886265259,97.023193359375,13.89895449672241,0.5766420883454402,98.81970437261731,0.09740625,86.51421992274106,88.06871668909571,102.60891723632812,14.540200547232416,0.697125030673564,105.1553761346271,0.09749479166666666,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.09990104166666666,159.16650390625,44,126.16430418676246,131.5736963255155,158.56394958496094,26.99025325944544,0.24408134762968242,147.51482238763234,0.0,,,,,,,,
firefight,shout,True,param,107.05627764477111,15.210977554321289,0.0,,True,130.1064440330498,gun:38s&ws_dot38_caliber/d735d982-c6bb-4a60-9cc7-5c2f6d06da93_chan1_v0,71.81299540632733,78.48038118169266,105.10028628156417,105.22755517405221,132.0745849609375,0.01728885380895773,25.208220582783724,True,0.39053125,False,0.0,True,0.0009375,True,True,104.93201159284237,105.01589205068916,128.7473907470703,23.731498696381152,0.01500799864090389,100.81040509990535,0.00015625,71.51924547206275,75.90237146145992,92.55486297607422,16.652491514614297,0.23157579367643522,84.65571832298895,0.0009322916666666667,78.18828801118404,79.71522532200171,97.92562103271484,18.21039571071313,0.4062632362101586,94.77574189169347,0.0009427083333333334,,,,,,,,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,0.000953125,131.28622436523438,45,90.74769338711513,91.82345975875505,130.50619506835938,38.682735309604325,0.01996637258783473,91.68064616111309,0.00078125,,,,,,,,
firefight,loud,True,param,104.41195821877307,-0.8446646928787231,0.3887451918436806,33.26431157567849,True,124.48360609625328,gun:glock_17_9mm_caliber/6709ef65-65be-4440-859e-750796573269_v1,89.81380914587744,97.68918606007378,101.72732695562642,106.34839198207564,123.9596176147461,0.4807733451156671,16.851833848002485,True,0.8517447916666666,False,0.0,True,1.0416666666666666e-05,True,True,99.1672428105367,101.56212161873464,122.34806060791016,20.78593898917552,0.010143855299899711,104.69282093543525,1.0416666666666666e-05,89.01506849934464,102.00706498123772,113.68162536621094,11.67456038497322,0.7167303546789556,118.05362406908846,1.0416666666666666e-05,97.0455873613528,100.50620286788481,116.20426940917969,15.698066541294878,0.005491700991652163,98.46987110055623,1.0416666666666666e-05,2.244474033764803,20.88933035534312,43.85432434082031,22.964993985477193,0.8732464233767553,48.87643828608188,1.0416666666666666e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0005520833333333334,125.30712890625,46,88.87804356072458,92.1481257166416,123.88925170898438,31.741125992342774,0.16470757084228668,111.44361454169119,0.0,,,,,,,,
firefight,loud,True,param,102.85538952276292,9.959784507751465,0.0,,True,121.1949701756691,gun:ruger_ar_556_dot223_caliber/83a4c73a-d42f-4dff-9841-dd03f1c2d6e2_mean_v0,86.26100177919625,,103.64381721183591,103.66474190974913,128.61183166503906,0.10762316940182759,24.947089755289937,True,0.517234375,False,0.0,True,0.0004010416666666667,True,True,103.34301206317829,103.12431209602121,128.7327880859375,25.608475989916286,0.02988759958319027,92.482587802539,0.0,86.62337791209406,88.48977975740758,102.5311279296875,14.041348172279925,0.7671643408660402,106.78378169237311,0.00038541666666666667,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0003385416666666667,128.42941284179688,47,90.5444584950257,93.21834759708034,121.0855941772461,27.867246580165755,0.0024562099716854873,88.43448455196577,0.0004010416666666667,,,,,,,,
firefight,loud,True,param,102.15587583442395,-43.6744384765625,0.0,,True,161.2259090921727,gun:remington_870_12_gauge/4eb850aa-f3ed-49de-8778-ede8c8fc35d2_v0,77.62370723608774,78.03030553582471,143.9014638379915,145.93948226486347,166.40054321289062,0.07863679101454857,20.461060948027153,True,0.599953125,True,0.33666666666666667,True,0.3010364583333333,True,True,98.81590831865698,101.54293291863819,124.42723083496094,22.88429791632275,0.13384673846637063,108.66698265294092,0.30116145833333335,78.01856634067077,78.03750609291475,90.70573425292969,12.668228160014934,0.00039027997133548887,55.66108254405279,0.30104166666666665,78.28275516852295,91.59875134524263,109.40779113769531,17.80903979245268,0.8263719450028411,112.4208222355562,0.30099479166666665,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.31065625,164.12301635742188,48,143.90128687093033,145.9389332203155,166.39743041992188,20.45849719960637,0.07868189873592898,156.04001979037724,2.0833333333333333e-05,,,,,,,,
firefight,loud,True,param,101.8890926701168,-5.343011856079102,0.0,,True,141.8325654192879,gun:38s&ws_dot38_caliber/1a1db5f5-080b-4b6d-9c77-0fe675aed427_mean_v0,82.32065876808258,84.59936616456446,105.8618855349165,108.33194965703429,142.5933074951172,0.13957962635547558,34.2613578380829,True,0.59059375,True,0.011666666666666667,True,0.002026041666666667,True,True,99.89754814773704,100.52468485552326,123.89376068115234,23.369075825629082,0.00011495272578482897,83.56200843447867,0.002015625,82.65031522238777,83.02341519810417,99.7127685546875,16.689353356583325,3.5404942419574774e-05,51.166794039245914,0.0020364583333333333,84.85572257725224,95.3736357103274,117.10137939453125,21.727743684203844,0.7822407762535011,114.81260732264806,0.0020520833333333333,,,,,,,,0.015424164524421594,0.0,0.0,0.0,0.0,0.9845758354755784,0.0020989583333333333,142.2899169921875,49,104.53964955100979,107.32625311610647,142.60546875,35.27921563389353,0.009502221955852654,106.14722877533909,2.604166666666667e-05,,,,,,,,
firefight,loud,True,param,102.29916143695564,-8.639957427978516,0.0,,True,132.13267809130727,gun:glock_17_9mm_caliber/c52bfe4e-2a1d-44ca-9bfc-400bbf50d6a7_v0,86.02932203013253,89.03506585850187,109.8508282950198,110.92668899439228,138.3949432373047,0.18952256316620888,22.94068161107647,True,0.5992083333333333,True,0.035,True,0.013916666666666667,True,True,99.80883810368817,100.9335887949882,117.15528869628906,16.221699901300866,7.492743158046387e-05,85.03695726101367,0.013880208333333333,85.57083179513396,87.34360653940436,112.3183822631836,24.97477572377923,0.6773711784372559,105.06939305323004,0.013869791666666667,88.50500181571417,99.4525947426978,121.55458068847656,22.101985945778765,0.7676819136134834,122.58796759266112,0.013864583333333333,,,,,,,,0.0,0.0,0.002619760479041916,0.0,0.0,0.9973802395209581,0.014567708333333334,137.2115936279297,50,109.34034862832412,110.08722512740515,133.8367919921875,23.749566864782352,0.006793404359646467,110.6171680835964,3.6458333333333336e-05,,,,,,,,
firefight,shout,True,param,106.1219288530506,-10.137529373168945,0.0,,True,148.06258014454494,gun:ruger_ar_556_dot223_caliber/b5e04922-0cd9-4810-86d3-9f93e16124ad_v0,84.67891688139629,91.55509694983144,116.09624226927937,116.43677239300565,148.33251953125,0.01511950684877749,31.784892035705283,True,0.6255520833333333,True,0.12666666666666668,True,0.03657291666666666,True,True,101.25568378425619,104.66393242199516,120.74595642089844,16.08202399890328,8.789079511177647e-05,79.94312866481765,0.035807291666666664,84.595082236925,85.70907891613598,106.29286193847656,20.583783022340583,0.5054598324410171,96.11250681477279,0.03646875,91.473188067947,92.19024082566368,118.17464447021484,25.984403644551165,0.00215124668666563,90.61638973124994,0.036473958333333334,,,,,,,,0.0004272287097692965,0.0,0.0002848191398461977,0.0,0.0,0.9992879521503845,0.038427083333333334,148.26858520507812,51,115.93163699401867,116.11773754686905,148.11685180664062,31.999114259771574,0.015484363956692079,116.51376398064437,0.0,,,,,,,,
firefight,shout,True,param,106.40401872130819,-8.03826904296875,0.0,,True,146.43719004485826,gun:remington_870_12_gauge/a5da1a05-c908-431c-a9ba-2892024c8d02_v0,77.23235344450984,,110.42288594264295,115.74643112798428,147.26486206054688,0.22703850176169268,30.250059350531345,True,0.529640625,True,0.03833333333333333,True,0.019729166666666666,True,True,104.46313719786177,106.13710696305945,127.75238037109375,21.615273408034298,0.00011612286957433541,83.44928677228253,0.018848958333333332,77.99191822628923,79.42125790489716,94.16321563720703,14.74195773230987,0.21428352005322568,87.57910449078864,0.01965625,,,,,,,,,,,,,,,0.028247096092925028,0.0,0.0,0.0,0.0,0.971752903907075,0.022130208333333335,148.52713012695312,52,109.12143038841879,115.19508640151203,145.85235595703125,30.65726955551922,0.24953603232721328,135.4287400789883,0.0005,,,,,,,,
firefight,shout,True,param,108.73172936447118,16.388961791992188,0.0,,True,120.11790386224357,gun:glock_17_9mm_caliber/25066e4e-4e6f-4b9b-abd2-c7b7369a639b_v0,70.78359230400473,,103.36945397178602,106.64187098943094,122.86148834228516,0.000922205320596449,16.219617352854215,True,0.46065625,False,0.0,False,0.0,True,False,103.17495773909744,106.50728273935869,122.53225708007812,16.02497434071944,0.00037795699028510797,88.08191434657249,0.0,70.34628189739578,71.69245751193108,86.13162231445312,14.439164802522043,0.4416064120846733,84.97149287962384,0.0,,,,,,,,,,,,,,,,,,,,,0.0,122.99610137939453,53,90.0473110508312,91.85181015429924,119.76112365722656,27.90931350292732,0.009359726278902131,88.43670117908991,0.0,,,,,,,,
firefight,loud,True,param,101.61236289337376,4.556559085845947,0.0,,True,119.26260888687194,gun:remington_870_12_gauge/b2f18c53-aa9e-46f0-9344-e9d9d8b9bebf_v0,84.5437554808198,86.81645064339679,98.59495275363614,102.59104856343758,118.75465393066406,0.24438045162516384,16.16360536722648,True,0.6998802083333333,False,0.0,False,0.0,True,False,97.90810022847103,100.83987175577376,117.3897933959961,16.549921640222337,0.000422620377879535,80.49788946665123,0.0,85.23351416137228,96.50458892017176,109.0531234741211,12.548534553949338,0.5671250978169168,107.74741364406282,0.0,87.59224024110725,88.70969169359364,112.1970443725586,23.487352678964953,0.00018975531426876967,70.73547069789626,0.0,,,,,,,,,,,,,,0.0,120.09030151367188,54,82.07987359233479,88.60605403337705,118.97866821289062,30.372614179513576,0.18862889715783276,108.17017051117877,0.0,,,,,,,,
firefight,shout,True,param,106.22436036703084,8.18027114868164,3.2767876430756973,73.82632861859923,True,127.1346878355735,gun:glock_17_9mm_caliber/3de9cd1a-f889-4834-8b92-968e4ef4e770_v0,87.94766554425027,,99.6287849222456,104.82712288453541,125.8056869506836,0.009606643218782148,20.830355447984118,True,0.5837447916666667,False,0.0,True,0.000140625,True,True,97.7807149843312,103.8842515514213,120.70443725585938,16.820185704438074,0.005210891537914844,104.98595133827578,8.333333333333333e-05,87.09168035213541,90.33370084592818,104.8449935913086,14.511292745380416,0.030335804849554168,95.93586405453132,0.00014583333333333335,,,,,,,,49.172660996231215,63.269701158060045,82.4241943359375,19.154493177877455,0.5127186600202118,82.04155129354686,0.00013541666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.00018229166666666667,126.46932983398438,55,94.25018425880891,96.38892746010814,125.93433380126953,29.545406341161396,0.0265288111561297,99.2634961215771,0.0,,,,,,,,
firefight,shout,True,param,109.8414576762622,8.816688537597656,0.0,,True,121.67921169269073,gun:38s&ws_dot38_caliber/c3bd5baf-fac3-48f7-b4b8-feb901710807_v1,80.26860776060079,81.94222987409043,102.5005799208451,108.8283604314085,125.94298553466797,0.13202899510329047,17.11462510325947,True,0.7678489583333333,False,0.0,True,0.000671875,True,True,99.77173918350555,108.01681887590047,124.56352996826172,16.54671109236125,0.01189053471134257,108.73843076606192,0.0,80.23958504512485,94.14205393096944,105.78831481933594,11.646260888366498,0.7780249795417198,112.51811403547244,0.000578125,82.06995008016267,88.18055593427246,105.23543548583984,17.05487955156738,0.8214068324019803,105.5764100689131,0.0006666666666666666,,,,,,,,0.9689922480620154,0.0,0.0,0.0,0.0,0.031007751937984496,0.0009114583333333333,126.34333038330078,56,99.03289275138677,99.67213994474233,121.87652587890625,22.204385934163923,0.016518413136704546,104.44819663292222,0.00047395833333333334,,,,,,,,
firefight,loud,True,param,103.89005841924401,10.99356746673584,7.828616214549606,96.43587556794651,True,117.52078994071397,gun:glock_17_9mm_caliber/ff859858-8234-4314-902b-2b9db5efd098_v0,80.76707367108266,82.52125061154177,97.2214025652826,100.82839442350351,119.86331939697266,0.4661732972432458,19.034924973469145,True,0.46207291666666667,False,0.0,False,0.0,True,False,96.87103025942149,100.10546153838325,119.76152038574219,19.656058847358935,7.02874500107628e-05,73.15966140790408,0.0,80.49268089997591,83.34634993925172,98.26226806640625,14.915918127154526,0.6311793498327359,98.58810690655477,0.0,82.21713058706987,89.85865897944392,108.09278869628906,18.234129716845146,0.9299020676999995,114.80752217136344,0.0,76.2181667582582,86.80103903448628,108.08546447753906,21.284425443052783,0.28348598118294727,101.97276849957696,0.0,,,,,,,0.0,120.10472106933594,57,79.65937308409576,80.28473127852428,117.0488510131836,36.76411973465932,0.05295901736236377,85.54178645949102,0.0,,,,,,,,
firefight,shout,True,param,107.48245810061022,11.028987884521484,0.0,,True,131.52541123375988,gun:glock_17_9mm_caliber/63bed9c5-c7c7-429e-82de-9114078423ab_chan0_v0,88.73076692522423,,102.0035891440246,105.84428029561423,131.4409942626953,0.13443887993075293,25.596713967081087,True,0.70228125,False,0.0,True,6.25e-05,True,True,101.65304028040163,105.39754613360535,122.02912902832031,16.631582894714967,0.00031308599956216226,92.43160592460087,5.208333333333334e-05,87.8576079044089,94.41900158752793,108.51649475097656,14.097493163448632,0.6750018477296844,111.212982006651,6.25e-05,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,6.770833333333333e-05,131.91690063476562,58,87.86379334629868,89.34820609320617,130.13333129882812,40.78512520562195,0.24530142659939014,102.22377005890397,0.0,,,,,,,,
firefight,loud,True,param,100.75058380323415,-20.2855281829834,0.0,,True,142.69117754068722,gun:remington_870_12_gauge/431c5ed1-1e8f-4e68-9b91-580abc61d091_v0,76.28639492604403,,120.24773414870242,121.90940091452403,145.8601531982422,0.011013844498877734,23.95075228371816,True,0.4600989583333333,True,0.056666666666666664,True,0.03432291666666667,True,True,96.45818591207716,99.89708538611444,121.00704956054688,21.109964174432434,0.0007190942686258192,87.06038480203699,0.03428125,77.16759991338418,77.1637418391482,95.27861022949219,18.114868390343986,0.010919314525572387,71.76202168977548,0.03432291666666667,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.03478645833333333,144.57406616210938,59,120.22894846855169,121.87651409397371,145.85540771484375,23.97889362087004,0.01108698291195671,126.91243859111447,0.0,,,,,,,,
firefight,loud,True,param,100.44585268342001,-6.598448753356934,0.0,,True,143.73740648566016,gun:glock_17_9mm_caliber/79c04fcc-da8d-4250-927b-9747b4f4354c_chan5_v0,74.15652189685244,77.59914124480048,104.74244907238284,107.24804396446297,144.6171417236328,0.09025399621826417,35.67491440956047,True,0.4954375,True,0.006666666666666667,True,0.001859375,True,True,97.70980350848227,98.0013436384261,119.2674560546875,21.266112416261393,0.0005554829252937717,82.9778676957927,0.0018229166666666667,73.69608585746704,84.33225198733115,96.79586029052734,12.463608303196196,0.617428127069813,98.7307932332348,0.00184375,77.15320036840473,87.23760437378483,100.39393615722656,13.156331783441729,0.784177764142283,103.92492934304518,0.0018489583333333333,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0019322916666666666,145.2437744140625,60,103.7559052866256,106.60643564201739,142.84634399414062,36.23990835212324,0.06654098676806036,110.03016139543287,0.0,,,,,,,,
firefight,shout,True,param,105.56972590442916,-9.042973518371582,0.0,,True,143.21768698506864,gun:ruger_ar_556_dot223_caliber/b23e9f5b-f76c-4c28-bf87-0599a47e0ba4_chan0_v3,88.22893165127698,92.95089282071186,112.516881481586,114.52580517579918,144.5329132080078,0.008646908845636835,30.007108032208635,True,0.5543541666666667,True,0.025,True,0.011302083333333334,True,True,101.58266048296477,104.16953693099977,122.20991516113281,18.040378230133044,2.5987090242506532e-05,87.36931004516927,0.011307291666666667,87.70846080359365,89.13363969968012,113.99626922607422,24.8626295263941,0.4949217008651508,104.47809631596837,0.011270833333333334,92.43268271193728,92.47228356582494,100.66856384277344,8.1962802769485,0.002572366605052393,83.30933569015268,0.011328125,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.01121875,142.7982177734375,61,112.09711600916819,114.06523876018979,144.45054626464844,30.385307504458652,0.006666370148171283,118.70544716042781,0.0,,,,,,,,
firefight,loud,True,param,102.50824792233672,1.863356113433838,0.0,,True,130.48425510175258,cadre:Lorcin380_Zoom/ZM_185C_S03,81.40998804725379,82.90643379081715,101.31720138228543,103.7443547273794,130.52476501464844,0.6957928469159996,26.780410287269035,True,0.7876458333333334,False,0.0,True,0.00022395833333333333,True,True,100.70430666179816,100.88570642530055,119.74614715576172,18.860440730461164,0.007359282910746649,102.7638555916827,0.00021875,81.36251324624062,84.58918219444989,111.10624694824219,26.517064753792297,0.010344250808980517,89.15611319653713,0.00022395833333333333,82.47355592757046,99.77526835956765,115.22335052490234,15.448082165334696,0.8613069478126587,119.10102618185638,0.0001875,,,,,,,,0.0,0.0,0.06976744186046512,0.0,0.0,0.9302325581395349,0.01378125,132.9245147705078,62,91.68340303538278,92.40169698209269,130.7188720703125,38.31717508821981,0.005373246819673547,95.88551427594463,5.208333333333333e-06,,,,,,,,
firefight,loud,True,param,100.93256985848096,-8.975603103637695,0.0,,True,141.62793790669153,gun:glock_17_9mm_caliber/6709ef65-65be-4440-859e-750796573269_v1,73.48377070007452,,106.68296612258845,109.43697952278647,142.62840270996094,0.15265444065953215,31.303315887369777,True,0.421296875,True,0.02,True,0.007989583333333333,True,True,99.5608852493204,99.01164611127507,122.15401458740234,23.142368476127274,0.0018856539789705584,96.64127370346226,0.007911458333333333,72.57419464437979,74.03392448339395,97.63651275634766,23.60258827295371,0.002150172184488938,68.86052853516912,0.007973958333333333,,,,,,,,,,,,,,,0.001303780964797914,0.0,0.0,0.0,0.0,0.9986962190352021,0.009114583333333334,142.6517333984375,63,105.75455652389995,109.02463869477828,140.76576232910156,31.741123634323287,0.16470757162887076,128.58794653210592,0.0,,,,,,,,
firefight,loud,True,param,104.51641431856555,-8.002573013305664,0.0,,True,131.8168425959177,gun:remington_870_12_gauge/23f32d46-ca2c-4b54-bbad-0b0db3a72ffb_chan0_v0,86.01548260107967,93.95869399182374,110.99484233870088,112.74144852930928,135.31295776367188,0.4878457548624986,21.56690108006572,True,0.8537135416666667,True,0.055,True,0.018328125,True,True,101.32033124527435,102.83107000722917,123.43103790283203,20.59996789560286,1.8455179488667697e-06,64.10010960089795,0.018067708333333335,85.30798450148973,103.12364428863026,117.45069122314453,14.327046934514271,0.8779292240906728,122.91331556527376,0.01746875,93.65046088391414,101.13705496547684,118.75028228759766,17.61322732212082,0.8298401050024535,117.90030430158323,0.01834375,,,,,,,,0.005683432793407218,0.027280477408354646,0.0005683432793407218,0.0,0.0,0.9664677465188974,0.0279375,136.0977325439453,64,110.37579141209137,111.27039780869156,133.76483154296875,22.494433734277195,0.00236709663036742,106.33278442403248,0.00036979166666666665,,,,,,,,
firefight,loud,True,param,100.45655881025829,-18.575912475585938,0.0,,True,144.47716996024457,gun:remington_870_12_gauge/32fa2ea1-e672-4404-a9be-acf8f37607da_v0,87.67823273613482,,114.28970407112678,118.90067283039548,145.1396942138672,0.09077660637703885,26.23902138347171,True,0.7843697916666666,True,0.09333333333333334,True,0.042296875,True,True,94.5126810199921,98.33827249595244,118.24978637695312,19.911513881000687,0.01424885023693289,104.0428512553101,0.0421875,87.54954277913157,99.24227291331363,116.2856216430664,17.04334872975278,0.9066311774179605,121.24421474618026,0.041979166666666665,,,,,,,,,,,,,,,0.00012313754463735992,0.0,0.0,0.0,0.0,0.9998768624553627,0.04541666666666667,144.6278839111328,65,114.23245807872715,118.79699629327467,145.1327362060547,26.335739912780014,0.022897868044815736,120.47298780810938,0.0,,,,,,,,
