system,id,bucket,noise_class,snr_in,clipped,ref_dropout,impulse_peak_db,fault,speech_source,snr_out,si_sdr,stoi,pesq_wb,dnsmos_sig,dnsmos_bak,dnsmos_ovrl,recovery_s,asr_text
onnx:deploy/tier46/cascade.int8.onnx@results_r2/runs/vaani_tier46_refiner/best.pt,0000,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_24360601,17.284122467041016,17.603445053100586,0.991281149118958,2.75298810005188,3.291705726028751,4.1799783693304,2.9546305761705236,nan,
onnx:deploy/tier46/cascade.int8.onnx@results_r2/runs/vaani_tier46_refiner/best.pt,0001,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_24359451,12.741506576538086,12.581366539001465,0.9467688542903434,2.238542079925537,2.9237087220222953,3.871877367555725,2.571762326229887,nan,
onnx:deploy/tier46/cascade.int8.onnx@results_r2/runs/vaani_tier46_refiner/best.pt,0002,changing_-10,changing,-10.0,False,False,,,ls:2007-149877-0004,7.033807754516602,6.146270751953125,0.8228978970025225,1.2194377183914185,2.968759094429474,3.681051199544645,2.601896841498891,nan,
onnx:deploy/tier46/cascade.int8.onnx@results_r2/runs/vaani_tier46_refiner/best.pt,0003,changing_-10,changing,-10.0,True,False,,,ls:2007-132570-0019,10.143476486206055,9.704278945922852,0.9144889996509761,1.5862786769866943,3.2578695766276895,3.3152249363495825,2.6592762149373876,nan,
onnx:deploy/tier46/cascade.int8.onnx@results_r2/runs/vaani_tier46_refiner/best.pt,0004,changing_-10,changing,-10.0,False,False,,,ls:1081-125237-0075,11.622743606567383,11.313579559326172,0.9209693587470316,1.6440954208374023,3.5202786438341387,4.134749111007108,3.227455140835201,nan,
onnx:deploy/tier46/cascade.int8.onnx@results_r2/runs/vaani_tier46_refiner/best.pt,0005,changing_-10,changing,-10.0,True,False,,,ls:1081-128618-0002,8.733378410339355,8.416522979736328,0.7289759248847157,2.335261106491089,3.420563418927652,4.117724382337728,3.130724650397674,nan,
onnx:deploy/tier46/cascade.int8.onnx@results_r2/runs/vaani_tier46_refiner/best.pt,0006,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_30625449,6.92814302444458,5.95278787612915,0.8240039099662789,1.440244436264038,2.8428630993110353,3.7899261781549765,2.4285854309154704,nan,
onnx:deploy/tier46/cascade.int8.onnx@results_r2/runs/vaani_tier46_refiner/best.pt,0007,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_35081300,13.286720275878906,13.221173286437988,0.8609220946527213,1.6830798387527466,2.549393766918655,3.651050030093657,2.1026676687964065,nan,
onnx:deploy/tier46/cascade.int8.onnx@results_r2/runs/vaani_tier46_refiner/best.pt,0008,changing_-10,changing,-10.0,False,False,,,ls:1081-125237-0034,5.583288192749023,4.1830644607543945,0.7848014536442162,1.227034091949463,3.4781298791695456,3.8795705794829,3.1160467840131245,nan,
onnx:deploy/tier46/cascade.int8.onnx@results_r2/runs/vaani_tier46_refiner/best.pt,0009,changing_-10,changing,-10.0,False,True,,,cvhi:common_voice_hi_27761653,5.40196418762207,4.0056257247924805,0.7314864942279244,1.4777932167053223,2.539236615940403,3.40969004772479,1.9787781959540984,nan,
onnx:deploy/tier46/cascade.int8.onnx@results_r2/runs/vaani_tier46_refiner/best.pt,0010,changing_-10,changing,-10.0,False,True,,,cvhi:common_voice_hi_26131771,-0.44305944442749023,0.25377583503723145,0.8798538868119209,2.607247829437256,2.7033886142892047,3.748497395449644,2.359398926163712,nan,
onnx:deploy/tier46/cascade.int8.onnx@results_r2/runs/vaani_tier46_refiner/best.pt,0011,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_26131962,12.243328094482422,12.18809700012207,0.8410462581553156,1.9040100574493408,2.601388816665747,3.6440107553772894,2.279257576931031,nan,
onnx:deploy/tier46/cascade.int8.onnx@results_r2/runs/vaani_tier46_refiner/best.pt,0012,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_27761476,11.433269500732422,11.118526458740234,0.8014516861466608,1.634454607963562,2.7502438824811053,4.060034033595489,2.3037642585397538,nan,
onnx:deploy/tier46/cascade.int8.onnx@results_r2/runs/vaani_tier46_refiner/best.pt,0013,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_38227751,7.6347761154174805,6.813108921051025,0.7516312684522227,1.7073123455047607,3.102172741426268,3.951637752356417,2.8054478506271026,nan,
onnx:deploy/tier46/cascade.int8.onnx@results_r2/runs/vaani_tier46_refiner/best.pt,0014,changing_-10,changing,-10.0,False,False,,,ls:1081-125237-0032,4.628927230834961,2.9271974563598633,0.8203268007351381,1.5572515726089478,2.5565424263553203,3.6232892679424573,2.2483646717909953,nan,
onnx:deploy/tier46/cascade.int8.onnx@results_r2/runs/vaani_tier46_refiner/best.pt,0015,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_26127944,12.604202270507812,12.722697257995605,0.8253651575287206,1.3378007411956787,2.7932858668453022,4.040207850043132,2.468820953360156,nan,
onnx:deploy/tier46/cascade.int8.onnx@results_r2/runs/vaani_tier46_refiner/best.pt,0016,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_27749300,4.941413879394531,3.806236982345581,0.6867348488207581,1.6454066038131714,2.4656611208222325,3.398818069699503,1.9315401577710665,nan,
onnx:deploy/tier46/cascade.int8.onnx@results_r2/runs/vaani_tier46_refiner/best.pt,0017,changing_-10,changing,-10.0,False,False,,,ls:2007-132570-0023,7.116693496704102,6.187956809997559,0.6835359851324501,1.246048092842102,1.9285748107823033,3.385706779105196,1.666988878381032,nan,
onnx:deploy/tier46/cascade.int8.onnx@results_r2/runs/vaani_tier46_refiner/best.pt,0018,changing_-10,changing,-10.0,False,False,,,ls:1926-147987-0028,9.03242015838623,8.468770027160645,0.8705437595418902,1.5368410348892212,2.753394934716524,3.677238249928939,2.3198230779947147,nan,
onnx:deploy/tier46/cascade.int8.onnx@results_r2/runs/vaani_tier46_refiner/best.pt,0019,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_27749267,6.159932613372803,4.999706745147705,0.7762014191865741,1.5158931016921997,2.16041077481509,3.85228879879441,1.9355182906211978,nan,
onnx:deploy/tier46/cascade.int8.onnx@results_r2/runs/vaani_tier46_refiner/best.pt,0020,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_35077906,8.982087135314941,8.948492050170898,0.6038652876335767,1.2531870603561401,2.8750991741073353,3.9880134776615366,2.544007933203765,nan,
onnx:deploy/tier46/cascade.int8.onnx@results_r2/runs/vaani_tier46_refiner/best.pt,0021,changing_-10,changing,-10.0,True,False,,,cvhi:common_voice_hi_26088250,8.526577949523926,8.144932746887207,0.7128169275919694,1.3668736219406128,1.9007009248930415,3.181877406137788,1.6509238802756758,nan,
onnx:deploy/tier46/cascade.int8.onnx@results_r2/runs/vaani_tier46_refiner/best.pt,0022,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_24758420,6.287681579589844,5.465893745422363,0.7955757553970814,1.3969769477844238,2.6276803156296924,4.013580720389565,2.312605716017972,nan,
onnx:deploy/tier46/cascade.int8.onnx@results_r2/runs/vaani_tier46_refiner/best.pt,0023,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_26018198,12.534111976623535,12.5983247756958,0.6173633970085138,1.291029691696167,2.5633119975362617,3.7737411562634087,2.199232695404154,nan,
onnx:deploy/tier46/cascade.int8.onnx@results_r2/runs/vaani_tier46_refiner/best.pt,0024,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_25188823,9.756257057189941,9.587944030761719,0.8916479432515645,1.3886710405349731,2.1528290347292343,3.6131863281270755,1.858513109128325,nan,
onnx:deploy/tier46/cascade.int8.onnx@results_r2/runs/vaani_tier46_refiner/best.pt,0025,changing_-10,changing,-10.0,False,False,,,ls:2007-149877-0001,11.1641263961792,10.818620681762695,0.907989842425522,1.913452386856079,2.992084294423903,3.896020985079267,2.6853442324096632,nan,
onnx:deploy/tier46/cascade.int8.onnx@results_r2/runs/vaani_tier46_refiner/best.pt,0026,changing_-10,changing,-10.0,False,False,,,ls:1081-125237-0008,4.841526031494141,3.1172189712524414,0.7253978957301029,1.3207207918167114,2.3609103686295994,3.692149429118163,2.108661107088349,nan,
onnx:deploy/tier46/cascade.int8.onnx@results_r2/runs/vaani_tier46_refiner/best.pt,0027,changing_-10,changing,-10.0,False,False,,,ls:1926-143879-0032,18.98682403564453,19.347023010253906,0.9725769258995136,3.0209856033325195,3.449605831833616,4.085008478266791,3.113996817093299,nan,
onnx:deploy/tier46/cascade.int8.onnx@results_r2/runs/vaani_tier46_refiner/best.pt,0028,changing_-10,changing,-10.0,True,False,,,cvhi:common_voice_hi_27860360,11.528234481811523,11.42302417755127,0.9226702103155612,1.8192367553710938,3.2332955442006455,3.971064674957903,2.8664833337533118,nan,
onnx:deploy/tier46/cascade.int8.onnx@results_r2/runs/vaani_tier46_refiner/best.pt,0029,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_23795361,8.779146194458008,8.164041519165039,0.8690637690423678,1.7223637104034424,3.070167500849247,3.7787067069390936,2.652505295332967,nan,
