i,seed,scene,ref_mode,near,wind,m2_bucket,ref_speech_gain_db,snr_db,clipped,n_speech,n_noise,auc_item
171,55:171,command_post,physical,neg,no,physical,-14.509632315749727,11.26020622253418,False,2753,24246,0.8984190821647644
172,55:172,apc,physical,none,no,physical,-16.459371160138566,-3.3092334270477295,True,2368,52302,0.8556060194969177
173,55:173,patrol,physical,none,yes,physical,-10.320932370595074,16.16448211669922,False,13154,3864,0.880705714225769
174,55:174,helicopter,physical,none,no,physical,-14.901235052281436,2.126953125,True,16341,21944,0.9503249526023865
175,55:175,command_post,physical,none,no,physical,-14.581994921435374,3.876321792602539,False,3641,34793,0.8303717970848083
176,55:176,patrol,physical,none,no,physical,-10.912093837612119,22.610483169555664,False,21379,6273,0.9328243136405945
177,55:177,patrol,mono,none,yes,-6..+3,0.0,3.793189525604248,False,7031,7625,0.5
178,55:178,firefight,physical,pos,yes,physical,-15.72805747663594,6.764217376708984,True,9233,25440,0.8383957743644714
179,55:179,drone,mono,pos,no,-6..+3,0.0,14.090822219848633,False,6731,32996,0.5
180,55:180,firefight,physical,neg,no,physical,-13.592913795236605,16.644695281982422,False,10784,12435,0.916832685470581
181,55:181,command_post,mono,none,no,-6..+3,0.0,4.609496116638184,False,8897,19328,0.5
182,55:182,apc,physical,pos,no,physical,-12.27977317087338,-12.494033813476562,True,1143,52889,0.678428590297699
183,55:183,windy_ridge,stereo,unspatialised,yes,-6..+3,-0.36787073301299955,-11.759851455688477,True,4983,13355,0.394568532705307
184,55:184,drone,physical,pos,no,physical,-10.862645783321277,12.90807819366455,False,9352,13433,0.8460028171539307
185,55:185,artillery,physical,pos,no,physical,-12.246825587882107,22.725160598754883,False,13887,2891,0.9052992463111877
186,55:186,drone,physical,none,no,physical,-10.688498413087466,33.43877410888672,False,24032,169,0.7555685043334961
187,55:187,firefight,physical,pos,yes,physical,-11.24969851520499,0.20102930068969727,False,11759,26260,0.8475250601768494
188,55:188,command_post,mono,none,no,-6..+3,0.0,7.796335697174072,False,3003,49163,0.5
189,55:189,apc,mono,none,no,-6..+3,0.0,0.2688060998916626,True,1624,75484,0.5
190,55:190,windy_ridge,physical,pos,yes,physical,-17.89851444237155,4.590538501739502,False,18393,6306,0.8865974545478821
191,55:191,patrol,physical,pos,no,physical,-8.933448034662064,18.892457962036133,False,14870,3026,0.5347281694412231
192,55:192,helicopter,physical,pos,yes,physical,-11.102394083111989,-11.54404067993164,True,265,88830,0.49897122383117676
193,55:193,patrol,physical,pos,no,physical,-12.40017871070117,21.481321334838867,False,22473,7173,0.8726938962936401
194,55:194,artillery,physical,pos,no,physical,-11.679390117534759,9.570645332336426,False,18039,2722,0.8670031428337097
195,55:195,command_post,mono,none,no,-6..+3,0.0,5.045915603637695,False,4233,38842,0.4999999403953552
196,55:196,artillery,physical,neg,no,physical,-16.128061510916602,22.023141860961914,True,31723,6064,0.9491426348686218
197,55:197,command_post,physical,none,no,physical,-11.129519679191965,5.692940711975098,False,5150,21760,0.934846818447113
198,55:198,artillery,physical,pos,no,physical,-10.245108492346041,28.201982498168945,True,36063,1040,0.5229958891868591
199,55:199,patrol,physical,pos,no,physical,-11.53370178985422,14.943204879760742,False,8805,6135,0.80015629529953
