i,seed,scene,ref_mode,near,wind,m2_bucket,ref_speech_gain_db,snr_db,clipped,n_speech,n_noise,auc_item
0,202:0,firefight,low_ild,pos,no,-6..+3,-1.6272027198783565,15.863384246826172,True,15221,12372,0.5031288266181946
1,202:1,artillery,stereo,unspatialised,no,-6..+3,0.17249830192003301,19.363178253173828,False,13781,7277,0.47535935044288635
2,202:2,apc,physical,pos,no,physical,-16.355146557722325,-9.744719505310059,True,701,83379,0.7518430948257446
3,202:3,windy_ridge,mono,pos,yes,-6..+3,0.0,9.836002349853516,False,12743,7841,0.4999999701976776
4,202:4,command_post,physical,pos,no,physical,-16.85900367352174,-5.611302852630615,False,4044,61851,0.9829530119895935
5,202:5,patrol,physical,pos,no,physical,-14.466378658105498,8.218125343322754,False,2927,36823,0.8544386625289917
6,202:6,patrol,physical,none,no,physical,-8.749460660812566,39.50737762451172,False,31983,5,0.7459962964057922
7,202:7,apc,low_ild,neg,no,-6..+3,2.513847888025385,-11.128268241882324,True,3046,58582,0.8553148508071899
8,202:8,firefight,physical,pos,no,physical,-13.48392820628355,-4.660116195678711,True,4440,47163,0.7642831206321716
9,202:9,command_post,mono,neg,no,-6..+3,0.0,13.342767715454102,False,13088,13302,0.5
10,202:10,patrol,low_ild,pos,no,-6..+3,-2.9349191519238786,32.202823638916016,False,26782,281,0.8136000633239746
11,202:11,helicopter,physical,neg,yes,physical,-13.789464039119864,-12.40412712097168,True,1102,79081,0.8263422250747681
12,202:12,command_post,mono,pos,no,-6..+3,0.0,3.8984789848327637,False,10192,37640,0.5
13,202:13,apc,physical,pos,no,physical,-9.001651557382171,-6.152241230010986,True,265,84055,0.5569129586219788
14,202:14,patrol,low_ild,pos,no,-6..+3,-3.7128943416547244,14.162599563598633,False,9172,6089,0.25315919518470764
15,202:15,command_post,physical,pos,no,physical,-14.064583778945746,3.6128392219543457,False,2711,49227,0.906207263469696
16,202:16,apc,physical,neg,no,physical,-14.892186911998692,-16.92662811279297,True,831,70626,0.6323869228363037
17,202:17,patrol,physical,pos,no,physical,-9.668709533529693,6.488463401794434,False,4858,28162,0.6869970560073853
18,202:18,patrol,mono,pos,no,-6..+3,0.0,26.755168914794922,False,17528,2024,0.5
19,202:19,apc,physical,pos,no,physical,-8.766873036002409,-4.985964775085449,True,611,84793,0.6232290863990784
20,202:20,firefight,stereo,unspatialised,no,-6..+3,-0.8745881627545451,6.038358688354492,True,15215,21949,0.572109580039978
21,202:21,windy_ridge,stereo,unspatialised,yes,-6..+3,0.9099917119329604,11.143863677978516,False,9470,2946,0.2800399363040924
22,202:22,windy_ridge,low_ild,pos,yes,-6..+3,-2.698924384547439,8.084310531616211,False,15632,7466,0.5332767963409424
23,202:23,patrol,low_ild,pos,no,-6..+3,1.051767144100097,22.562496185302734,False,13116,4207,0.09167326241731644
24,202:24,apc,low_ild,neg,no,-6..+3,0.11009422249024325,-8.465519905090332,True,1630,77359,0.9155203104019165
25,202:25,apc,mono,pos,no,-6..+3,0.0,-21.253353118896484,True,136,80688,0.5
26,202:26,command_post,physical,pos,no,physical,-13.999649686828405,9.42492389678955,False,14226,32893,0.8466545939445496
27,202:27,command_post,low_ild,pos,no,-6..+3,-0.9857984265266282,4.155373573303223,False,3608,42084,0.8310056328773499
28,202:28,helicopter,physical,pos,yes,physical,-14.612706515806899,-20.123733520507812,True,1005,59142,0.8121851682662964
29,202:29,patrol,physical,none,no,physical,-11.289383018960876,36.71037673950195,False,13978,277,0.990993082523346
30,202:30,patrol,mono,pos,no,-6..+3,0.0,23.6031436920166,False,34380,1994,0.5000000596046448
31,202:31,helicopter,stereo,unspatialised,yes,-6..+3,0.5474285714350167,-15.067140579223633,True,97,91500,0.40369510650634766
32,202:32,windy_ridge,physical,pos,yes,physical,-11.22200988029471,11.628677368164062,False,29579,3521,0.8796225190162659
33,202:33,firefight,physical,none,no,physical,-12.494591151068331,26.385107040405273,False,17466,2904,0.9463350772857666
34,202:34,command_post,low_ild,pos,no,-6..+3,-5.633514061860431,2.069790840148926,False,5899,2845,0.6141199469566345
35,202:35,helicopter,physical,neg,yes,physical,-15.305231355345764,-21.053394317626953,True,257,67302,0.6617595553398132
36,202:36,drone,physical,none,yes,physical,-9.097520280181044,10.78935432434082,False,15045,8762,0.6015543341636658
37,202:37,artillery,physical,pos,yes,physical,-16.843569374827158,19.85104751586914,True,8574,2083,0.9421424865722656
38,202:38,windy_ridge,physical,pos,yes,physical,-19.128575065843854,-3.9941883087158203,False,9895,13081,0.9249464273452759
39,202:39,patrol,mono,none,no,-6..+3,0.0,13.968482971191406,False,7504,7876,0.5
40,202:40,command_post,physical,neg,no,physical,-11.913727387079547,4.4091997146606445,False,7009,28697,0.9373553395271301
41,202:41,command_post,physical,pos,no,physical,-16.82737280287695,5.552848815917969,False,7951,43912,0.8104204535484314
42,202:42,artillery,physical,neg,no,physical,-13.857921588674863,12.966221809387207,False,21479,5771,0.9888341426849365
43,202:43,apc,physical,none,no,physical,-15.259696002751138,-1.8465937376022339,True,5352,24052,0.9092119336128235
44,202:44,command_post,physical,pos,no,physical,-13.836939720385281,6.929250717163086,False,5203,35757,0.9431974291801453
45,202:45,windy_ridge,physical,pos,yes,physical,-10.759108354990062,-3.7483763694763184,False,8632,7566,0.8090982437133789
46,202:46,firefight,physical,none,no,physical,-9.252071867942272,19.222314834594727,True,14782,5192,0.9543105959892273
47,202:47,drone,low_ild,pos,no,-6..+3,2.712672536350162,15.904322624206543,False,5175,16045,0.048642855137586594
48,202:48,firefight,physical,pos,yes,physical,-13.847863915276012,-5.566800117492676,False,8968,13516,0.8984357714653015
49,202:49,apc,physical,neg,no,physical,-10.206618485825047,-21.163684844970703,True,177,79154,0.611008882522583
50,202:50,command_post,low_ild,pos,no,-6..+3,-1.7601394976225748,0.43516451120376587,False,8517,31412,0.9748324155807495
51,202:51,command_post,physical,pos,no,physical,-13.898901565991757,22.45164680480957,False,12391,1822,0.9395055770874023
52,202:52,firefight,low_ild,pos,yes,-6..+3,-3.811134213621216,20.997316360473633,True,27950,10289,0.5055727362632751
53,202:53,windy_ridge,low_ild,pos,yes,-6..+3,-0.23066777818498707,-8.43492603302002,False,6037,12654,0.4230271577835083
54,202:54,command_post,physical,neg,no,physical,-12.67025237249102,6.577174186706543,False,8073,42186,0.8300141096115112
55,202:55,windy_ridge,low_ild,pos,yes,-6..+3,1.5362123152777194,10.085622787475586,False,10012,3725,0.31654083728790283
56,202:56,drone,physical,pos,no,physical,-13.81615746883283,15.381332397460938,False,13445,10386,0.9637775421142578
57,202:57,artillery,low_ild,pos,no,-6..+3,-2.8839067301894303,20.221981048583984,False,12533,4978,0.6114834547042847
58,202:58,firefight,mono,pos,yes,-6..+3,0.0,15.557266235351562,True,21472,12787,0.5
59,202:59,patrol,low_ild,pos,no,-6..+3,1.287376524276766,26.338930130004883,False,14168,1722,0.004933005664497614
60,202:60,windy_ridge,physical,pos,yes,physical,-13.371198715855023,1.568777084350586,False,10902,6982,0.8653935790061951
61,202:61,apc,physical,pos,no,physical,-12.297801579017701,-12.272825241088867,True,410,85708,0.5354968309402466
62,202:62,command_post,physical,pos,no,physical,-11.11144365772951,1.516012191772461,False,5570,50896,0.882896363735199
63,202:63,firefight,physical,pos,no,physical,-9.174087599647905,19.002355575561523,False,15590,6841,0.7923290729522705
64,202:64,windy_ridge,mono,pos,yes,-6..+3,0.0,-6.7806172370910645,True,15406,15678,0.4999999701976776
65,202:65,apc,low_ild,pos,no,-6..+3,-5.676130503555946,-14.169853210449219,True,1000,57277,0.5909548401832581
66,202:66,patrol,physical,pos,no,physical,-11.517189714994075,34.068016052246094,False,18002,83,0.9877456426620483
67,202:67,patrol,mono,pos,no,-6..+3,0.0,13.686503410339355,False,13131,18809,0.5000000596046448
68,202:68,helicopter,low_ild,pos,yes,-6..+3,-0.09314015531482767,-5.627934455871582,True,5846,49874,0.2356843501329422
69,202:69,patrol,physical,pos,yes,physical,-15.158133709012176,8.479081153869629,False,10162,8227,0.8987481594085693
70,202:70,patrol,low_ild,pos,no,-6..+3,2.054098692681137,17.210304260253906,False,13815,4965,0.012356988154351711
71,202:71,windy_ridge,physical,pos,yes,physical,-16.600853802136534,-7.469162940979004,False,3784,8791,0.8598307967185974
72,202:72,windy_ridge,physical,pos,yes,physical,-10.669027432195875,-12.982048034667969,True,1717,13516,0.8237304091453552
73,202:73,patrol,physical,pos,no,physical,-16.148901516737553,9.266075134277344,False,11537,12063,0.9329665899276733
74,202:74,artillery,low_ild,none,no,-6..+3,-4.334221235600246,33.815147399902344,False,27249,220,0.5000563859939575
75,202:75,patrol,low_ild,pos,no,-6..+3,-0.43770202200438746,22.526412963867188,False,16190,5961,0.09326108545064926
76,202:76,helicopter,physical,pos,no,physical,-16.593030645755878,-8.944690704345703,True,577,66332,0.6980851888656616
77,202:77,windy_ridge,physical,none,yes,physical,-14.992862203700213,0.11605103313922882,False,8005,11878,0.8939639925956726
78,202:78,firefight,physical,pos,no,physical,-13.439245611187118,8.094812393188477,True,19973,21069,0.8529114127159119
79,202:79,firefight,low_ild,pos,no,-6..+3,-3.129373379951968,13.150848388671875,False,9552,21857,0.4107349216938019
80,202:80,drone,physical,pos,no,physical,-13.04621434003623,17.904895782470703,False,15590,13727,0.9730252623558044
81,202:81,firefight,physical,pos,no,physical,-10.13907394934742,17.89405059814453,False,9822,27843,0.6146989464759827
82,202:82,artillery,physical,pos,no,physical,-14.340424601451474,14.61085319519043,False,12774,14157,0.8840371370315552
